movie	actor
168	766
1261	1721
2528	631
2824	34
1060	230
1857	127
1916	199
2560	1868
1873	53
1977	1180
2508	575
2489	1155
1909	1598
2675	1970
815	1291
1626	1457
1569	1210
2501	1960
1319	1538
1060	844
1979	480
2696	964
1579	108
1113	442
1127	1512
1970	39
1558	1917
74	408
876	874
300	1269
329	1349
1092	717
2374	1145
881	267
1667	961
2758	1086
17	67
1040	861
2722	1627
130	706
1872	1875
104	587
1877	87
1822	905
291	912
1117	1944
807	582
614	1714
2575	1889
785	1727
1722	1586
1978	131
784	1317
577	1201
1340	1012
694	1651
2758	1713
1993	1993
1471	1194
1414	838
2822	1531
2237	1173
116	47
1840	401
2842	690
693	346
1155	109
713	785
832	551
773	1149
1327	393
427	1164
1507	1629
2006	387
409	943
1997	1691
2017	1857
1243	683
577	365
2673	1576
1378	1538
2163	1504
1111	47
1502	1778
1265	143
1667	52
292	365
2173	825
1111	824
1529	511
1003	1838
160	280
2223	1125
1369	904
2064	1731
1959	7
2183	779
898	1810
518	691
2725	1715
1599	70
2021	1457
2732	1783
1862	47
729	1456
407	1459
1418	242
422	851
902	1883
1366	1034
2118	970
2329	234
1832	1982
2422	661
1638	1203
935	887
2708	1010
1761	129
142	762
768	575
2475	585
2121	1952
2321	904
1705	598
1078	1932
1158	1006
671	1510
255	1119
274	644
1438	671
415	39
2278	1452
512	1597
883	593
286	1231
1302	1084
1317	1004
1702	1739
323	1315
1959	579
1472	1795
1501	1421
2180	327
2715	493
2751	11
738	365
1017	293
1085	1894
1473	1779
696	1661
2845	1355
332	176
1835	1956
2410	1325
887	641
722	1355
2041	1787
1102	286
93	80
1062	1511
1165	1953
604	769
1426	1243
1944	1027
2334	1957
278	145
387	1427
330	1355
1672	28
2621	1897
915	1721
1980	42
1051	1901
2233	832
1427	337
1446	1706
2456	319
2271	1735
1054	7
2629	1727
1066	1546
2643	1624
1632	430
2732	744
1430	1807
580	208
1463	672
204	931
2277	507
1927	938
415	341
989	155
1182	579
675	276
1993	547
1414	64
1918	1996
105	234
2537	188
2143	1506
1983	895
2557	670
1753	481
487	1558
1965	970
2676	182
1992	401
77	447
441	110
1512	1149
167	55
220	757
499	324
1359	365
2349	1934
261	601
2142	1148
2494	502
2041	552
784	1464
1792	1313
493	1574
1512	578
699	1458
995	1626
2400	430
495	662
2582	671
1794	1437
522	60
1502	1361
1462	1432
2515	1287
2643	390
719	324
1784	105
2309	625
1493	577
1715	1083
2575	582
1772	839
640	1307
818	1853
398	277
2422	1129
27	197
830	1784
84	396
1247	1031
1735	159
804	1842
2329	1932
2339	519
1937	600
1838	1830
1735	333
2546	1664
2448	1191
763	1035
2210	621
1419	584
1692	1332
2408	1118
623	724
1136	1042
108	635
2133	743
1450	204
460	42
1658	809
1274	1076
2689	1113
330	1358
1589	1786
2066	478
1157	605
2590	1231
942	21
259	863
1722	827
2785	314
730	438
2119	1415
639	612
1831	1754
2783	1873
1060	1443
462	1523
1757	119
1843	1937
2183	1766
1075	145
1156	810
1312	1740
1046	502
30	225
1622	23
1972	1106
1625	1561
2121	389
2309	1208
1079	1003
490	1568
2258	885
1446	1897
1786	717
539	500
1695	1553
2612	13
1264	649
2524	1123
2294	115
2571	1725
2421	363
1799	784
2058	896
1310	1466
1330	602
1514	895
2179	565
1405	662
1584	191
722	833
727	1561
17	53
1702	98
1890	1401
1220	1342
1274	1337
984	723
804	473
2707	622
2209	1966
925	1469
1491	1506
1801	1040
79	458
2392	1784
1902	1661
2032	1834
2030	283
2601	1118
310	1296
2531	1852
202	532
147	783
105	609
1425	1377
2307	576
1062	430
2586	1079
241	1060
2483	1649
1888	1558
1991	1970
2327	795
267	1162
309	1291
624	297
160	830
2021	1965
2660	453
2439	66
108	628
333	1362
409	64
2004	586
2369	246
314	1307
2542	684
1230	1845
1970	286
877	102
1449	299
2489	52
1995	380
2424	1908
943	250
2673	59
2339	754
1601	108
827	1253
1889	452
1052	351
325	1324
1948	512
2589	512
1280	683
294	680
1660	346
2262	396
261	120
417	766
1958	705
402	969
2152	343
120	685
91	500
2210	923
1579	1611
659	1753
1319	12
2366	1832
789	1818
536	682
2172	420
1059	1706
1841	537
2848	1244
993	671
1182	515
1707	250
1376	1008
2413	209
2606	1502
456	1518
1897	1412
1041	145
299	1090
2218	274
976	25
1564	290
1084	297
2741	675
896	1044
1813	472
976	1789
1317	1933
1502	565
730	1615
2276	1403
893	1624
297	1260
37	266
1782	1419
2402	1456
1043	759
1913	1431
2245	1327
1084	1704
2692	1230
206	171
1626	535
2148	1626
1729	664
94	295
1487	401
1768	527
586	424
2270	129
1935	1898
872	1453
244	52
1437	1073
407	1172
2571	1430
804	1199
2428	459
2661	736
2547	1533
1819	1510
551	1149
2144	1643
2339	1966
953	1228
1322	1480
744	1392
1664	1440
1591	1839
1111	170
2637	1932
646	287
884	1097
2424	108
509	1302
604	888
1378	284
836	1863
1295	1136
2288	621
732	1702
1700	404
2544	894
572	1653
1291	1708
280	990
2753	1884
922	1659
1205	1675
1553	1612
1043	1903
699	1772
326	1263
2828	857
1766	76
1321	1899
640	43
1570	1614
1452	1133
1831	993
2841	1366
946	786
1414	944
94	523
2230	1705
2528	220
2367	66
108	419
261	99
2210	664
1820	837
1896	531
1223	582
1414	942
1815	1860
165	842
1359	200
1943	1204
1804	1683
1139	1576
168	535
424	59
2231	1143
1109	852
453	1511
2388	915
2767	944
1707	924
624	1
1551	251
1061	1588
1330	679
1165	435
1535	1270
2591	764
1512	1627
58	349
752	1799
245	1078
44	67
1495	129
364	334
2849	1362
2817	619
95	189
1084	778
1437	763
2836	452
1503	1963
1159	424
1411	690
706	56
827	51
513	204
2682	774
538	1628
2601	1914
105	602
1264	1970
2533	1947
1291	1755
2277	1875
1481	848
195	905
794	914
2544	1100
381	1176
27	199
1430	876
1789	114
1966	879
2706	980
2473	187
713	831
1060	1507
2384	639
1716	571
1662	581
1741	1468
165	223
844	1420
2814	1119
2667	429
2024	1307
326	1331
2574	1098
1794	510
1962	1758
1972	1055
1760	1908
397	1418
2222	1790
1985	666
2296	742
1013	1093
2203	990
66	382
1365	854
1490	1057
1578	92
414	982
2747	1844
846	1700
436	671
1702	673
1551	555
32	242
1374	1812
1220	1600
738	1455
572	1649
586	896
903	1109
1815	180
1476	303
1655	1055
2780	939
327	704
1062	1676
1896	933
1133	969
769	1151
2109	1967
392	1053
1809	1603
2729	1061
2489	301
1575	1736
105	601
1247	1539
1032	1498
1746	813
2473	1814
897	1526
583	1584
23	141
2539	639
1627	1291
2100	693
2747	1127
1709	1372
332	1360
1499	1140
2392	1179
324	798
2607	199
2245	1503
266	715
413	117
2202	915
2067	936
1084	473
2502	960
574	1654
293	975
996	1592
1291	1577
605	1699
611	1708
2592	588
789	113
639	614
1912	322
268	919
1830	28
1443	1289
2165	1255
259	1128
2706	1919
1656	210
715	977
768	145
421	1474
174	155
1403	1796
2792	1411
2184	167
1523	725
523	1477
2604	1591
217	183
1932	722
1487	892
995	981
2709	1197
1999	1493
108	632
763	1402
2494	737
1205	1090
1938	1968
2463	748
2424	1565
1287	1468
2604	144
1407	130
2648	1385
374	1413
1685	1269
1536	1562
2549	264
1079	889
1330	932
1037	568
733	385
2795	1248
74	410
1543	1286
1706	1540
1323	1726
594	859
2489	69
1474	1298
1740	566
1554	1921
34	249
1923	570
1715	1382
1086	1152
44	237
1527	133
1414	367
2378	679
1694	500
1101	1447
235	1039
1136	750
1474	1051
2227	1870
2219	1559
2545	1892
1918	1228
1523	5
2758	910
2547	596
909	1064
2836	951
5	16
1601	1251
2621	900
2251	1644
2111	162
1331	66
2386	808
773	1756
1412	1325
2370	1747
1714	677
1124	1946
2391	1022
22	102
359	1105
2268	316
1522	1450
1984	1393
1989	1701
1003	1312
829	1607
463	1525
1454	955
1760	417
1200	424
2774	720
1778	1987
2569	1991
133	686
671	414
1815	143
1029	689
1809	135
146	293
1280	140
2171	167
2384	1912
1551	1798
2006	1942
1527	722
745	454
1540	1657
1943	1068
2703	1837
896	427
1566	1987
2366	46
259	9
1059	393
2122	1293
550	625
2136	493
1631	250
610	743
1805	410
1070	1895
1113	1601
2154	398
2567	1483
1051	209
770	551
2614	1867
31	241
2822	180
1438	53
2332	1999
915	1288
898	1712
2632	960
589	1679
1782	42
766	1678
256	792
1403	211
1407	706
2106	1948
490	1085
826	237
2172	311
1378	9
671	751
2121	1145
1449	543
440	515
2332	848
821	1273
108	540
1636	16
750	1065
2515	354
1005	745
2309	1352
1920	180
2532	1095
394	417
381	1171
1576	446
2366	1960
2485	416
1647	1036
1587	588
2213	500
2109	359
1157	1336
1958	95
2534	764
1223	931
2741	42
1810	257
651	1746
1430	782
74	409
68	71
421	250
2486	1121
1155	155
1513	1902
2133	251
1409	1115
1918	391
1953	1642
2532	1867
2643	1059
261	1142
1942	1752
274	1178
1784	1465
1819	1474
349	1379
2458	952
2621	1907
2368	657
1406	298
1224	1858
1848	1378
462	1524
2100	1706
276	1192
388	1132
2645	1163
1342	1228
1741	1211
722	1231
586	324
660	1127
120	658
827	836
875	890
1328	1058
1446	1110
2635	1238
204	924
1405	1129
977	142
1734	1480
2103	276
473	1539
1863	106
727	114
2104	1645
891	1878
2258	714
2102	636
1191	1915
2163	1804
898	877
1249	636
1579	745
694	1722
1297	1974
1066	1545
752	1531
820	44
2291	593
1809	1691
1832	1960
1784	178
285	588
427	1102
1591	699
227	1018
130	710
1573	1410
2535	308
531	40
86	482
2384	757
1913	582
1020	384
359	1075
1809	714
2453	673
2468	1081
2198	1667
234	559
804	48
44	65
1900	1727
1899	550
2169	807
1143	1951
2299	731
1714	657
1684	1659
2746	1157
75	119
1220	147
2782	1657
590	1646
982	1546
2765	1891
2544	427
515	58
2077	1153
78	333
137	736
2026	794
2245	1386
1284	941
1284	1623
979	431
1415	793
103	149
930	1896
640	1434
185	888
1939	1060
995	1600
826	1083
30	228
284	1225
1295	375
2441	292
2495	50
635	1732
1816	522
349	664
1326	323
2455	967
2417	184
1894	1250
1921	1623
1379	1075
86	345
2600	1670
531	1587
998	1334
460	1521
1478	318
856	1609
25	163
494	114
1313	1108
2439	1214
100	440
250	1099
54	335
2496	336
2486	1644
133	184
1958	1646
1403	410
2152	1158
1043	580
2019	1439
763	1550
1550	626
2571	1650
2675	418
2591	1521
349	1376
168	848
123	697
2289	1389
1266	1957
823	86
284	1226
261	698
1124	66
1133	1106
1474	380
2744	826
309	1170
341	584
1448	1476
1003	12
329	417
2186	477
2763	1370
1280	915
2686	593
580	1192
1824	1473
93	517
1763	1555
2703	600
2565	730
929	352
1921	165
2277	744
2491	324
1573	930
2183	1785
1941	83
567	821
2638	1758
1814	1065
491	1461
1865	492
1758	1641
1799	1804
969	1410
388	115
2474	1114
2140	1385
1142	984
1821	535
2765	319
279	1208
1513	647
1409	1278
85	474
1368	91
120	683
1839	1535
2396	488
1326	1859
2230	363
280	233
973	529
2210	1635
832	1862
1577	1059
1100	306
2774	1729
795	1448
170	853
359	387
52	327
2645	239
1559	1650
2811	471
1634	1379
1821	1811
295	1256
1782	1611
2252	1344
1470	24
1084	127
2612	1927
1221	138
1230	1402
2607	1492
123	696
1655	1332
1914	1492
243	994
1245	113
1744	169
2719	1056
576	1619
2123	270
815	1310
414	782
1379	717
1877	1888
1729	672
515	387
105	599
2033	174
23	144
2515	1112
1162	794
2489	58
1676	559
2405	460
2050	1097
2111	1709
1514	651
2369	1562
654	594
1813	37
978	1311
2069	757
554	690
1398	1604
1619	342
2061	1970
2373	1172
2316	1740
1356	331
1771	986
957	70
1814	668
2534	681
727	867
2648	591
1100	1599
230	1028
2337	1709
3	14
266	1158
2766	1749
2656	1449
294	819
1575	1921
1794	1450
2635	310
1562	1595
2575	329
2786	1724
1457	781
105	590
108	526
414	876
2091	1225
1993	1989
2341	336
1422	1106
2121	133
1257	981
1780	705
897	1882
1143	1586
2099	914
1090	394
1070	597
1959	1311
168	709
1572	1785
703	127
1084	453
1970	222
1	6
2157	282
1833	657
2046	1647
1188	1568
2134	942
894	1879
1106	1677
977	1344
708	707
234	7
1464	1949
769	944
572	547
1882	365
2747	500
2586	718
2176	1701
275	627
1864	1517
1150	1367
1245	785
1075	1931
1220	590
2012	1806
1843	987
2826	1666
2542	537
2351	1613
2303	334
1100	189
2623	1869
2576	667
893	77
2640	836
1200	1873
2576	1419
1920	308
281	163
1628	472
2684	212
1191	450
134	730
2720	1779
856	1322
2032	481
917	1892
789	1631
1734	523
2212	870
2453	147
1191	52
333	886
1981	570
1378	1733
1692	1959
280	1217
2731	788
1976	1536
2129	692
475	712
409	491
1912	1736
2529	1254
47	301
2065	852
683	336
2359	634
798	1665
151	795
1513	873
28	205
291	1239
1938	893
1261	448
2549	1050
368	1216
921	75
1114	1434
2586	1762
1194	1196
1897	1726
204	678
297	1261
2765	1893
2078	961
1032	1287
2162	204
1428	1724
2121	606
1359	636
1474	582
276	205
601	1484
1427	1668
2547	575
1849	1365
1682	340
1194	1143
113	649
828	1858
1256	1592
1411	380
1519	1619
1849	253
966	60
719	413
470	1533
465	724
1907	753
311	1177
1143	1449
2816	309
856	1278
741	448
277	1194
1357	622
1365	1629
1844	141
2474	585
2349	1370
2565	1603
258	617
1111	1276
2294	1079
1876	1168
151	790
2661	1190
2501	666
440	514
1560	1051
806	591
939	1899
1938	1147
2411	1463
1221	855
2051	1617
2552	606
2035	971
222	573
1444	157
1799	361
658	566
327	542
2302	1899
827	1483
1495	1753
373	260
2335	431
243	335
31	239
1458	1415
1249	1408
1027	1325
1971	1339
2590	1490
2223	432
2593	1733
1579	1494
1406	63
1772	435
22	106
1766	1616
596	1685
2742	154
982	1545
499	1590
1481	621
1496	1239
220	998
1896	1220
653	1748
1004	1530
2385	408
140	748
2734	1378
304	218
1809	114
1523	1935
1523	1273
2531	915
64	379
2634	445
2025	1203
1068	920
865	476
2824	104
440	558
2782	350
640	303
1896	406
2080	1082
1272	743
1615	1235
2583	1191
1400	1127
2032	1236
2294	1019
1646	823
663	934
140	750
1512	665
650	831
777	970
151	60
2326	875
645	893
1223	867
131	713
381	1182
826	1374
375	1415
1403	391
504	531
2378	746
2196	785
393	298
1289	1973
1752	1318
2721	1840
2791	264
95	532
2635	1397
1833	964
963	1847
1934	1741
1218	1377
1436	1682
2326	100
492	867
1864	1296
2552	766
1206	289
2242	1757
1636	922
1060	1719
1313	1871
2741	819
202	916
162	834
2323	1946
2367	1967
314	1306
1122	1312
438	252
1784	1116
1921	503
325	854
1459	1684
2795	258
2309	637
1082	1170
52	321
27	144
1228	1112
1575	501
1882	1999
74	413
1457	1592
2846	672
2246	1247
998	491
1651	1664
2112	60
1360	1779
868	1742
894	192
1082	355
2075	1227
1082	444
1843	1473
2121	121
1223	633
2830	316
1047	1750
1839	1895
631	502
75	417
450	225
305	679
402	1455
1453	1527
1486	596
2171	683
1414	943
2501	1103
811	1786
17	68
1684	1030
2004	750
2725	1496
2597	1914
673	554
785	635
1018	676
1461	914
1327	1662
1801	1918
2209	436
747	389
1914	773
1205	1797
2192	1595
1037	693
2438	655
1597	1728
2668	1986
2143	1400
29	216
271	954
725	736
1306	590
584	591
1602	1574
1197	604
2029	149
2112	235
436	763
905	274
841	316
2577	809
304	1277
590	1682
414	1112
1416	465
2773	1959
2576	1650
1174	544
481	1109
826	1051
1509	76
1367	1533
982	1548
2134	780
1221	747
136	733
206	933
1437	1133
30	229
1716	1190
1098	1593
1555	107
2803	428
1809	144
267	352
832	1857
801	1195
1904	1446
2608	1307
329	1352
426	1480
1948	1668
2121	479
278	1201
105	606
1457	83
1133	1667
2447	1080
2611	1974
1509	475
463	769
2473	222
2246	229
1944	915
133	373
1054	1453
815	1058
1212	836
2180	1965
1732	1428
1922	911
1675	1450
95	529
2065	369
2687	731
2501	1830
1220	1187
292	895
1474	1637
2769	1308
558	816
2576	980
1337	755
1220	271
11	30
2668	1974
2204	1587
1891	1275
1066	1549
2849	144
1254	330
1486	1325
220	993
25	164
2740	1788
2645	1166
1414	1234
2579	604
247	1095
1610	203
577	1113
1930	401
1125	1948
246	1084
2064	723
181	878
893	1052
930	1277
1932	1734
1	10
291	1236
1486	672
1716	181
2702	1846
242	1065
34	252
1084	1233
85	477
1141	1013
2549	1699
2193	170
381	670
1429	96
840	939
2277	1976
1937	760
205	561
2292	785
1512	327
2676	1963
2073	152
520	1385
2184	164
1245	1703
705	1490
1238	779
1921	865
763	1407
1822	1169
2545	1993
278	1200
799	77
2102	464
840	515
966	1905
212	961
2666	1399
877	1557
897	1872
1207	20
600	1116
106	620
1614	602
1567	784
131	716
1351	1742
2171	791
590	1681
2716	1990
538	1629
1325	1626
2013	450
773	1491
1447	447
54	331
1385	576
1284	313
2252	1848
1363	285
1597	823
531	630
357	1335
1551	1633
969	140
977	1861
1319	410
492	771
1999	1946
1963	1996
2203	27
1011	734
2741	1418
2370	1325
1892	1000
1990	530
259	1127
1663	1816
2116	1338
590	1680
26	183
2379	694
988	1686
2167	1354
655	435
1784	183
2417	1489
795	704
1974	880
2189	737
329	625
1148	927
1	1
62	363
2542	1880
2026	1236
1589	1052
280	1216
2703	358
516	83
2273	390
2561	1126
1762	1891
151	746
94	521
748	485
25	159
1487	997
2621	1662
1873	1756
241	407
388	128
1813	1092
771	506
311	1174
479	1544
1527	436
1809	1687
2377	696
2725	656
1299	447
1992	1818
1487	1799
915	206
1491	1775
2423	1494
1207	495
2524	514
2258	1102
1082	1210
924	238
150	785
1084	497
18	72
62	374
2136	419
113	656
1778	1118
244	761
2568	199
405	116
1484	1205
768	1708
2660	1513
2529	1361
1773	127
2554	445
982	1359
640	190
1692	305
887	464
2676	1201
1467	71
2491	1103
2456	1181
363	499
2625	1224
2463	547
1001	674
414	602
1888	792
2629	1800
414	530
168	178
394	1193
1499	1476
1526	1492
350	357
2681	1123
2651	184
740	328
1252	1464
608	1115
2709	1301
1045	188
809	1746
763	84
501	363
2483	978
617	1438
2463	1061
1218	791
436	830
1530	1078
2532	757
397	419
2792	311
1664	334
2163	1444
2378	1770
2207	1399
1452	794
2292	1902
1045	1565
325	718
2596	1893
1815	790
2377	556
2195	911
879	147
2064	1113
187	622
1220	1270
890	330
1117	230
1572	1184
826	1108
2793	1363
2845	1247
2199	1124
2813	565
28	214
2624	580
938	1080
105	610
1220	846
2675	466
1625	835
2017	96
1478	1474
2547	644
1831	1210
2740	661
1573	1417
906	674
2187	203
426	1479
1432	9
633	780
1556	9
2121	1341
2258	1281
1326	309
1773	497
631	1726
1752	738
77	306
750	1798
1470	862
1773	1322
1459	38
431	481
207	947
513	1599
1203	754
2134	69
1792	734
2782	1069
1941	1473
570	1571
2847	78
2499	369
215	421
2352	1401
2276	111
1451	1755
2170	351
1054	725
891	1617
2133	195
1305	110
627	1722
1937	1797
1029	284
1437	179
1763	1172
370	858
2112	1723
2727	859
930	1131
2607	1367
1603	741
491	1571
605	1529
2247	354
1001	584
784	1798
2795	1122
17	69
2758	458
2400	1927
341	1366
2353	183
642	1436
600	1695
644	1741
389	1027
1997	1187
1600	1791
516	870
2532	311
1597	1849
1760	1018
130	708
2304	1997
1602	1981
1668	129
2032	543
2453	97
1238	1161
388	136
740	81
1102	1835
670	718
113	657
572	1409
1070	1033
1111	649
2847	996
1852	1306
22	113
2824	837
1800	1580
1075	778
1715	1694
157	812
2783	1301
387	1350
890	985
869	913
251	1104
450	413
2121	883
971	1271
1664	1067
59	353
2810	631
672	537
1509	470
795	1834
1343	144
760	798
363	1394
1439	785
553	691
2574	1463
1894	1969
2317	1499
2755	1234
2146	95
1742	396
2263	1874
321	252
1330	90
462	101
1200	858
1820	37
893	1738
1877	1709
2662	427
2629	840
240	1049
1889	1781
1848	1761
1122	577
1489	1704
2472	1017
1734	721
1024	1271
798	365
1535	1481
1327	1566
643	1247
2541	811
1702	859
2268	1756
91	497
220	990
415	50
1640	1139
1772	1106
1625	1536
617	1070
1037	1564
2817	615
826	1183
2157	1902
1769	1988
2042	1422
694	510
2347	1971
1059	316
736	255
1970	1164
1261	355
1832	369
1523	1497
1573	1484
2265	808
2080	1928
502	1451
1446	1778
671	1648
1452	1656
1070	1291
2065	127
2221	1011
2099	913
1471	69
2815	1837
1587	609
27	201
1831	1465
2760	791
2201	828
1020	307
157	402
1809	202
784	1814
1622	195
1959	493
721	42
1916	1175
2526	971
983	1535
1063	1404
157	815
327	1342
1682	1535
1449	1389
2496	1971
388	1430
904	318
1133	305
1245	930
829	885
1220	1732
856	1387
1357	784
2369	1439
181	877
516	1005
1637	136
2818	193
650	648
1730	1923
631	1274
1950	1857
2826	1079
1843	986
880	832
849	460
608	1707
93	515
2241	1691
1695	305
965	1848
2486	1513
220	994
1144	169
93	516
740	1609
1460	933
1461	1821
1216	1854
2498	1642
2684	1052
984	745
2660	360
925	1741
1100	658
2112	217
2832	755
1794	671
895	1430
319	1312
1298	238
501	1592
2214	1285
638	1066
2847	1319
1133	1435
787	576
919	809
2144	839
2624	1699
2129	1014
1966	1764
2757	1964
1482	728
2123	1078
261	1134
2070	1860
2165	588
879	469
2339	1626
2280	1841
2019	947
978	1170
1808	352
652	921
2333	641
1522	1776
241	424
821	240
1323	44
13	35
1272	365
1056	261
788	1231
1286	134
1840	385
52	325
409	942
1298	1318
2110	1216
1935	101
204	926
514	1346
243	519
23	139
2726	1375
2579	413
2004	463
585	997
291	1057
903	1050
2706	1819
1205	1319
705	169
245	1080
2133	1393
843	641
207	943
1481	1340
1670	640
2629	1842
2824	130
650	1368
2439	1459
907	535
1857	1133
242	1063
29	215
592	1314
2247	1679
2189	1563
2722	682
1647	214
1321	651
22	127
1436	171
1702	1192
450	925
1297	405
66	54
232	1032
1589	215
1934	1112
1619	222
2836	158
1566	178
2572	685
1359	318
1948	409
35	255
807	1316
793	1821
896	747
25	154
667	732
770	527
471	1030
1695	1035
1217	357
531	141
2739	789
2128	1673
2624	1646
2246	1509
2457	1407
180	873
2607	1575
1203	249
114	663
1491	5
417	1471
1156	1503
2166	658
2740	1265
723	1784
869	257
2258	1485
1635	1189
869	254
856	671
1166	1479
712	1777
2014	657
2815	182
1896	1478
472	824
2473	1846
1848	755
2799	1578
2599	27
1519	1203
2549	1514
2092	317
945	1900
686	396
904	956
58	351
1037	1566
1781	786
711	1179
1360	519
1147	959
2708	918
1640	1083
1044	609
1995	1019
1078	432
1901	889
191	502
1918	695
1270	305
1937	330
924	744
1142	614
1852	71
501	1385
250	1086
1830	1030
2476	833
898	1443
1882	670
1228	1851
1083	1935
2469	1264
2019	7
276	1187
843	401
540	868
1744	314
2613	396
993	1210
2362	61
54	332
2830	1835
2291	1891
1851	1653
2398	334
2326	880
1569	798
948	1901
2111	1854
2812	1689
261	493
106	378
1454	1294
2123	1792
2152	1559
1571	1689
2532	728
2110	1503
387	625
2166	209
1729	397
1957	1834
817	1852
1287	727
668	1759
15	45
1513	419
100	577
853	1526
27	192
1913	1198
2638	1865
1019	1922
379	1417
997	1913
1658	611
792	664
207	710
2164	1934
634	125
248	1096
1084	1094
810	715
1070	485
1298	1707
2376	1387
2168	558
706	1760
447	227
756	159
1535	789
2319	238
657	624
1658	681
1060	388
368	288
563	638
2176	1189
1037	1508
244	1076
2107	1646
18	82
2751	884
2828	1223
1203	634
1075	1625
555	1640
1319	709
997	589
489	1564
192	900
207	702
2178	767
1459	898
2351	1491
1882	151
1555	1308
1313	1422
240	1052
2080	1349
1577	746
387	1428
1461	535
2014	197
2122	1420
2574	629
1547	336
520	1080
2703	20
111	639
1234	1715
1782	1534
1812	1071
1619	1686
1593	1255
926	229
1273	1485
241	1055
219	988
815	1851
60	359
281	1221
1497	49
2400	1708
2230	597
1843	985
1356	959
227	1021
472	841
1670	39
2595	1743
1717	241
1992	762
394	1442
1808	1905
1900	1779
1083	1152
1664	1772
552	1385
202	921
501	1036
897	1142
2532	1779
507	872
1716	1752
594	1042
894	922
624	1719
1291	1331
1407	1142
2647	365
1189	1425
303	1273
1343	21
2655	1745
1739	709
2732	23
2814	680
1134	1441
2760	972
1385	289
2673	522
158	643
2597	273
1757	1178
2748	1979
854	1279
2741	936
865	434
976	924
2335	1171
1405	1860
1200	1231
1976	745
1261	238
2411	1044
1220	574
382	937
2597	1669
2203	1638
1890	321
453	1514
2099	938
2775	1030
241	422
393	1439
1414	937
2183	1751
2843	258
1026	319
2169	236
75	108
1870	1951
2190	655
234	1037
1510	1271
2634	75
2682	1939
586	50
406	11
2539	1503
2590	474
1809	190
1771	262
2600	821
1062	1641
516	654
2811	1245
1239	1355
1627	468
2532	1204
62	372
2048	1628
799	698
2747	169
727	923
885	658
1745	1438
75	426
217	976
108	637
1187	499
818	345
2258	1908
1063	824
2772	711
2587	1252
2404	157
2143	1860
1714	826
138	444
1306	1533
2303	373
472	373
1731	870
2703	1471
1918	1266
2782	1270
2162	1773
1100	1473
2800	217
2668	1191
722	1434
562	1141
214	969
650	264
1828	659
2475	1444
2129	60
2157	42
461	17
431	907
2817	1066
241	1054
2700	1573
2834	33
2359	98
227	99
2752	1979
2006	1981
2021	1999
212	417
195	906
1079	313
271	655
1067	871
1928	1503
291	1243
1748	88
816	701
207	939
1072	1104
794	746
1254	1067
2090	1349
1743	1609
1370	1155
1263	330
1815	776
160	832
1174	410
2152	1164
306	1156
204	693
2705	1685
453	244
725	524
231	1031
1356	1713
1067	622
2468	1821
229	896
198	907
1556	1533
1560	375
1927	1204
1199	1113
1027	651
910	966
1877	1496
772	1508
528	1405
1070	769
1249	291
2759	1559
146	74
2384	369
23	148
2817	617
826	26
1430	1689
586	1054
1029	684
202	471
1527	894
2069	995
1257	439
2512	460
1157	673
2376	828
1535	1464
967	1906
1300	1845
1805	1985
1154	509
1486	575
1359	3
1784	1595
1013	180
96	537
1610	1040
359	1391
2326	563
2530	1855
580	209
2531	446
2329	1388
2252	10
2328	1279
1709	944
1988	1394
15	46
350	377
2133	570
1325	764
1263	891
198	92
2760	184
1083	1427
943	483
2715	954
2847	182
1006	884
174	865
1813	959
2822	1291
1640	1635
1662	1844
2028	681
1054	1226
2549	1702
1898	404
69	177
2067	338
1566	974
879	819
1604	777
2402	1676
2495	711
2005	1734
1408	430
2025	1913
1877	1818
957	1627
246	636
116	670
1228	47
1831	1912
1155	859
1117	1743
1121	981
306	233
2800	1893
2736	911
670	227
26	178
1816	1057
536	1190
2753	155
1092	1280
584	255
2557	608
877	1676
2083	1271
305	1284
1180	398
2061	1248
142	105
1624	1577
1313	1356
1361	410
1190	1015
1921	657
381	1421
1622	823
1422	97
2607	671
1970	89
1543	794
802	283
1622	1176
756	1378
765	1359
2547	1975
450	1178
2391	507
1616	1366
1307	242
1799	1099
740	465
515	988
441	1358
2305	177
2463	902
2818	1393
261	1143
2397	1995
1336	1931
1711	41
1337	1113
1716	1912
830	1860
2014	1868
1560	1935
2121	654
1327	206
528	1312
1396	1034
2381	670
2587	1805
1556	575
1467	458
1559	757
1773	1202
780	1300
1519	815
1918	597
1044	811
1321	1618
1317	310
268	1167
1113	979
1628	632
1761	1080
1660	1285
1197	324
1159	1473
1228	1850
2792	699
1821	747
188	892
1450	1621
1943	179
1667	1792
209	873
1780	1677
2795	1736
1377	1879
2152	303
883	295
2703	597
531	1621
1423	316
1759	281
1961	170
1486	234
2251	442
1143	189
963	1250
562	39
2424	737
1328	1622
1379	1983
1158	1610
2212	825
1107	796
8	20
2121	563
16	47
2021	326
1998	880
2656	309
2014	706
1509	230
1671	125
1411	199
1239	257
117	673
48	314
1602	1144
1297	1205
1822	1956
1084	1047
588	731
1778	1290
1046	516
453	328
1085	1936
1764	1129
2739	309
2123	1281
1446	565
1543	912
467	764
498	1587
2703	1340
2275	551
1654	1992
2575	1877
953	982
646	1368
1082	931
2818	908
96	538
1203	715
773	164
621	324
1873	67
2374	1971
983	786
1809	656
670	667
204	423
243	39
1535	1844
2702	335
2431	1068
