movie	actor
3569	7656
1294	777
3073	1266
3012	8385
2775	8309
1745	5674
3474	6611
1073	7318
4111	550
2793	5671
427	4484
4028	6176
4157	9037
2723	2800
1822	8979
3787	104
883	4037
592	4267
3980	9341
3079	972
1348	2187
3093	9934
1341	3682
2627	2932
1546	6146
1072	4419
1710	3691
802	6441
3600	6764
2425	4118
3766	1268
2939	3897
1612	1424
905	6830
293	1758
2263	8478
2868	7060
3522	7804
2828	2502
2368	4656
1546	8526
1373	2762
1678	8769
753	5219
2695	6676
379	4121
2695	3935
285	3420
1539	8512
1336	6632
2387	2426
4061	7814
3609	3111
2773	2388
3193	9838
2282	8350
2121	7282
1717	8812
2668	7248
2171	8184
3599	4713
59	819
1546	8529
2672	1670
3811	1321
3165	3550
709	5966
4017	7375
1482	4504
429	4095
80	1039
3543	4645
2913	5975
227	2924
3500	1042
1544	8518
1930	9151
3393	3380
2321	2965
44	600
1406	8265
1957	6392
3103	7837
4106	6797
395	1731
163	1211
2171	4813
3118	7457
829	2622
3161	6123
602	1260
2003	8730
2154	9402
3056	7847
3783	9626
2855	7776
3102	5800
591	2197
1556	6574
4053	8218
3116	9035
3925	3295
3180	649
2890	7736
2558	1323
1929	2693
1958	8076
2698	6239
1009	7181
743	6209
24	153
12	70
480	4846
2247	1394
1080	7347
3193	8662
2819	4473
3847	7927
1522	8493
579	5365
2535	9477
920	6896
1487	8422
2548	8828
3977	10000
185	2510
347	3891
377	4143
1622	4137
2535	6586
1943	6874
1062	7185
681	712
1657	8423
3117	9938
2565	1569
3384	732
1148	6050
1430	8306
992	2194
123	1611
3995	6778
2256	9509
1127	4877
3095	331
747	6233
1336	3317
3698	3808
3193	4458
1536	3797
370	4093
3098	6596
31	276
2169	4775
742	419
4008	3400
488	4889
1011	5117
1607	6451
834	6549
737	6139
315	2555
2931	6578
3135	5935
2178	3469
3432	5713
352	3934
1656	8724
877	655
4069	5692
1964	5374
3043	2891
2335	2772
2750	9440
1457	3838
1744	1672
2180	1897
3268	3735
2293	1048
2109	9354
784	4112
1148	6046
168	2272
2394	6788
174	2373
1093	7400
920	6899
732	6061
1375	714
1897	5697
789	6396
365	4019
1212	7825
1144	5026
2074	4247
12	71
2716	3785
1011	5119
715	3146
1618	4652
1229	6496
210	2795
3711	4172
340	3839
3708	9430
3225	9614
183	2470
2934	2816
3467	5939
605	5456
3994	5316
2666	8326
2685	7280
182	2448
1621	4310
1089	2801
831	5219
231	19
1193	7768
67	858
3431	3270
2311	9573
1330	4276
3422	5364
763	3368
2538	7132
3353	7499
940	6959
2105	4276
3116	5178
2506	8646
3344	8115
26	173
2572	2588
3983	95
4110	2429
560	663
195	2626
2021	9266
576	3191
2882	9172
1694	5455
4023	3750
3893	1858
3784	831
31	272
2599	4410
1829	7704
3798	3033
3994	3584
2266	8300
1284	1428
2179	6900
3647	8431
3182	7543
637	1406
3411	4388
1203	3091
1682	3498
2917	2763
1884	732
3975	8824
3582	1942
1278	1605
1815	7122
1458	3057
1551	8543
118	1585
1881	7217
3231	6526
160	2106
42	545
3632	5642
365	1399
2113	3588
4152	790
1531	984
2111	1468
4002	820
3038	5763
1250	980
2019	3114
317	3633
2182	2479
883	177
623	28
2615	8535
36	420
1346	8157
2056	8073
2119	7114
1155	3816
3775	1661
2667	577
2615	796
872	6659
745	4540
2018	5449
144	1823
1586	6552
4105	4625
3621	7786
960	7017
2084	7319
2406	1649
275	3363
1457	6070
1851	5089
872	6662
1095	2983
3791	7342
1045	4301
1457	6083
1045	4675
3690	4485
1888	3629
3009	6471
1193	2515
4002	517
1095	3557
1315	2334
165	2253
334	3759
207	2747
2472	2635
3302	8345
2690	7444
3769	4648
2406	5414
3888	8620
3834	5668
2912	3379
3030	8066
2473	9454
3698	4236
4007	4857
4084	6723
36	423
1229	7692
715	1176
4088	5625
3591	9679
2560	3352
365	4029
481	4850
1642	5640
4087	681
3888	4460
1089	5415
845	4272
1254	7908
3660	3713
328	3729
984	800
338	3819
3608	5469
699	78
121	1598
4141	115
3442	328
4156	8420
1835	8000
2515	1819
1964	5981
3963	1774
3258	8658
2974	9840
3869	9653
324	1389
302	3495
233	2969
298	3488
1614	961
1409	8273
1473	5124
688	4666
2136	3342
2532	4273
1807	337
2845	5800
1875	8140
2727	1530
2587	303
4123	1449
2595	9731
315	3592
1183	2772
664	420
1961	7449
251	3142
2013	9260
1887	1030
3533	7336
2675	2873
1754	1359
3161	4340
70	929
3500	9932
270	3327
4126	3079
3780	9297
732	6046
689	754
1093	1861
2113	8626
3598	7706
1146	5984
638	5611
2302	5978
3347	3621
2307	1186
1998	9027
1323	8073
2844	4485
740	3504
1798	4179
1863	3646
1437	8325
2768	5766
1350	3716
1599	2839
2229	1022
611	5491
1865	905
2329	5684
4022	6123
3020	1843
218	259
146	1876
2771	9836
877	6683
1421	8290
2028	2569
3478	1159
2384	2088
37	463
169	2298
1228	101
4028	4210
2134	6797
1064	7306
1021	7212
883	4018
310	1655
2267	3442
1879	1457
639	5626
1729	2395
3467	3098
2426	8065
2141	2520
2277	5569
2663	9382
1948	7792
14	77
3616	7162
1193	7767
475	4803
1731	8848
2031	13
2630	6286
2476	7068
2576	4371
218	2869
148	1906
1514	548
2381	3969
2573	6889
549	5239
1926	6202
3393	1999
3376	9867
1152	6958
877	649
2507	5474
3656	9580
14	80
2302	7577
605	3414
3296	24
2525	3604
686	5838
2930	5251
24	156
1701	8312
3718	9708
1594	8031
1979	2824
1887	3437
303	315
2157	9295
4156	550
1528	3830
2984	5444
1502	3400
2263	1760
3335	9909
974	3140
3755	8486
1271	7946
3574	8845
806	1854
425	4442
1326	3504
1572	4544
2310	529
3711	6857
2545	1581
1452	8353
1182	7708
2602	1555
123	1622
3504	6730
3637	2591
279	813
78	1026
1494	8441
2106	1419
1583	6320
233	2966
3769	8005
3202	9641
374	2249
1424	6467
982	7096
263	3263
2836	4225
2984	2337
177	2388
3357	8719
1054	7281
260	3228
3699	2974
1042	6249
1727	3274
3117	9134
1595	7570
4044	2024
146	1882
472	722
2109	3837
4087	8194
540	5211
2677	4025
4010	485
689	3193
1634	4756
3723	2165
3698	515
1302	6730
2631	6116
3269	9002
1129	7484
2573	8880
1183	5972
2338	9313
2494	7269
980	5346
42	537
1138	2346
247	3104
881	5894
2034	1359
1490	131
2166	384
2836	2333
214	2853
1783	3877
3658	9966
1987	6473
3103	7415
2397	3068
1075	7332
2125	327
3375	8055
2288	2941
1199	878
1139	5182
743	6203
1884	5276
2881	7390
2654	4152
1118	1640
4160	1526
1544	8516
3364	544
3590	3481
4115	5241
3116	6435
740	3297
477	4831
3794	9340
700	5924
1998	8643
1999	4179
1599	8633
2104	7427
2538	8390
1124	6184
1990	9240
2899	9719
2962	7952
736	6129
218	2875
1982	646
3138	2201
965	5755
3475	2388
4064	9851
3769	7549
1998	9028
2302	2039
3238	5002
3168	9464
2305	2806
2828	2134
1167	4829
1556	3000
2328	3865
224	2906
2143	8051
1968	956
430	4524
4099	5061
410	4355
1659	3770
2603	4112
2407	2233
2456	4770
3264	6398
1139	4464
1819	5734
1733	5640
3035	8704
1837	7823
2723	1778
289	3438
1773	7487
808	4223
284	3413
317	3371
2481	7162
4078	7030
2196	6524
3161	943
1310	915
148	1949
3935	2134
2863	5964
3347	9502
2871	4324
2896	519
2601	867
3839	6476
3755	9798
2985	7669
712	5971
1705	568
497	4998
1703	8798
1434	4641
168	2287
3713	8512
2569	4389
2974	1006
3838	7596
3870	953
2425	2232
2468	402
2109	621
1666	1335
1851	785
1326	8088
2196	6530
1968	8389
2370	4282
2686	8920
1586	8282
1622	3991
885	2710
1062	7304
689	1019
1625	8672
2607	4238
3690	3574
3118	4757
1342	812
3935	5045
1824	8992
821	6483
1298	5302
2780	8016
1940	6900
2446	9663
1936	4632
3750	8058
2939	3896
910	6844
1619	3571
4115	3502
1158	502
2764	231
937	1004
2029	5552
193	2584
3464	9129
1544	8520
2922	8650
2861	9805
1459	2932
2667	2330
1011	2385
2277	7788
3933	1044
3673	3688
4006	467
3807	9295
319	3661
354	3904
2432	4308
858	6599
3016	4964
2445	5166
2218	6318
3453	9805
2672	9664
2597	5735
2800	9394
871	2937
22	133
3701	9289
2267	2601
2452	3868
1310	4143
2072	4914
1935	9160
1937	6457
3121	6420
760	6275
1973	2112
2418	3009
2305	7490
2679	7927
1659	4817
3783	3166
4080	1476
1110	4366
3626	3087
693	2684
474	4787
2894	7188
1118	7465
3218	9865
2760	2969
356	3954
1555	2353
2618	8158
2350	9608
1514	1539
3598	6296
3404	4715
2881	1045
334	3747
2302	9559
3547	8919
2221	8131
3711	2936
328	533
1046	5033
3834	8174
2625	2051
556	2194
2331	8260
3589	3868
2201	8042
1546	6143
1844	9026
637	5594
1779	2598
1243	7450
3990	7249
3118	3429
211	2808
1212	5044
1396	6628
3118	5696
1331	4120
3750	4522
27	188
3076	9768
4148	9873
3317	8045
808	6453
3329	5517
1562	5756
3626	580
537	5029
535	5167
3797	3543
1490	1286
1340	4235
4025	3365
1201	6226
2022	2511
2408	7568
3127	717
916	5804
1370	7619
1639	1737
114	1495
1738	8258
4156	2434
2760	8675
1110	2551
3668	593
3963	6636
780	3606
1360	1881
1888	269
866	6630
2967	1856
2572	3678
3012	5053
2005	467
3347	806
85	1102
2857	1332
1998	8672
2764	944
1564	2818
967	112
1296	6966
3677	9906
345	3882
340	3836
996	2091
44	624
51	751
2724	6834
3879	1389
849	4661
3936	3037
37	468
1166	1506
1424	3595
918	6882
2838	6918
2684	7194
1590	8618
2635	268
2646	7685
3368	5832
3021	51
1089	2286
1964	3059
317	2937
3416	338
1976	3051
2237	7351
2526	8509
3302	7966
481	3844
2288	7054
3607	3931
3401	9119
2368	6557
3553	8593
3456	7028
1454	8360
3607	5203
3223	1218
1113	7453
2143	8514
3384	5272
421	4412
1466	8380
2060	9296
1295	5265
2941	6992
500	5044
788	6388
3896	893
21	112
3224	6501
2418	4447
996	6726
1489	3478
211	2832
1650	8674
3111	6560
2771	6719
3015	6713
1474	8396
1123	896
576	5348
2775	2542
146	1871
35	303
1822	2032
3202	5738
3927	2589
3137	5424
1494	7300
3084	4906
3598	9991
1457	6087
3613	3925
428	4460
3463	1342
2781	4099
635	5579
253	3172
1302	6598
3393	7501
1305	6350
2910	7869
1473	4832
1829	632
3016	3592
2914	9889
1462	744
3930	9044
324	3580
324	3404
3861	9301
1105	1362
82	220
2664	5869
1263	4098
3104	8589
1428	1359
1583	6970
2407	5819
3522	9977
183	2486
165	453
2190	7788
3115	7252
195	2633
1935	4638
751	5156
1596	2181
1326	860
1621	8659
416	4384
1329	7111
3156	4296
1146	1434
1343	8088
1266	7938
2799	2104
3820	5305
745	2929
547	5227
154	2034
1457	7564
2713	8735
2231	1473
1331	608
2183	6926
2368	9543
3578	3347
3818	8308
2304	2424
80	1040
2723	5015
1829	2882
3803	2574
1179	7693
2161	8144
3035	4516
732	6057
1514	4727
1756	5008
1729	6173
3897	9272
89	1176
496	2841
904	4882
1619	3321
1598	3601
2720	5353
3525	4201
1917	947
2930	4748
2934	6215
308	3520
2781	3750
1802	2401
149	1987
2800	3831
308	560
2856	8372
1077	7340
170	2331
3009	5124
697	5797
4154	7094
3150	9155
1590	3763
1875	4235
3898	6122
3443	9065
2468	5560
635	3287
3293	4948
2972	4648
1885	3557
3731	1969
1045	2632
868	4657
1235	3791
1452	8354
1374	4898
1386	5613
1079	271
3502	4385
1148	6043
3335	6297
2329	7868
1622	6956
1937	9166
727	6019
713	3040
1000	6344
312	3556
4145	303
1340	8140
3183	9453
3325	9089
2166	392
1873	2280
2433	8368
1595	6052
2182	3377
42	535
475	4793
1888	806
2933	9577
3632	3689
3135	7100
1470	2272
1092	7392
203	2721
2318	6680
3687	2949
3309	7066
3842	3775
2684	2710
2062	6124
31	271
1234	6012
3764	7677
570	1113
3202	2111
808	6463
2387	4982
2506	9682
971	7067
976	7084
3181	2806
199	2695
654	1271
3421	8651
2943	9630
3686	3956
3679	5493
3764	9970
2107	9240
2988	3758
3803	6188
2836	3314
2010	3771
698	5666
3420	3352
1568	8575
2109	9352
1659	5589
4067	1498
3769	1398
2831	4113
500	5038
3533	5687
146	1881
1096	6413
3454	5929
362	3997
48	723
4081	8784
1209	7812
3202	9375
193	2594
48	204
3181	5312
506	5086
2206	2935
3286	7352
3386	8182
3208	6659
1539	3555
2123	8649
2460	632
50	747
2590	3382
500	800
3673	5681
148	1912
1798	3367
2255	9509
78	1018
1037	1744
3219	2937
2951	7879
1099	7422
2270	9410
3503	8853
2418	9556
1125	7454
2773	207
1148	7574
3319	8973
2775	2468
1133	7494
1015	3404
2243	9425
53	779
912	5510
1929	3576
1007	5716
148	1929
1989	8709
184	2182
3088	456
324	3330
3432	4259
1668	5892
3479	8521
1884	7008
778	6326
1872	5846
440	831
3981	9498
3682	5958
3559	9318
3135	1461
602	5447
1964	1962
2370	646
2778	1846
2908	4068
904	6816
363	4015
3632	6178
2238	3342
2233	2143
918	4467
2249	5944
2583	9735
639	5625
771	948
743	5032
374	4116
2182	2679
3816	4946
2516	2859
1266	7936
2463	3241
1896	6856
2224	5767
3098	8724
1783	4591
2482	1309
3560	4764
3062	3542
288	2388
3870	6530
2969	2641
834	922
3315	790
3302	6622
692	4555
1671	7505
1410	8276
1824	5060
3150	6445
3612	1660
649	5664
920	410
2427	7448
2932	6189
2617	2416
727	935
55	791
3249	732
1785	8917
1142	7530
3695	9505
2763	2329
10	49
1379	8221
2114	512
4060	762
1508	4309
2635	8472
1873	2051
160	2079
2219	9479
2817	9225
2033	2300
1640	744
771	3581
881	6694
478	122
2143	3052
3614	4750
2654	5815
2041	23
477	1280
1529	6980
1189	7757
2099	4485
1866	5091
1971	215
71	961
552	2979
1429	7597
1591	8619
2727	9031
2696	9790
288	3427
3185	2853
1171	204
1759	3922
780	6348
2229	4013
3554	8718
2482	1751
1832	4156
2667	608
2072	1753
2119	4374
3337	1525
2684	1864
1047	7267
1338	5007
2763	4954
1943	1364
3580	6056
1517	5116
3939	2240
1997	127
3250	8502
4073	9770
3368	5071
3663	6642
1341	8078
2378	9626
36	330
2750	7540
312	1345
2216	3098
1599	5363
3955	554
185	2503
45	661
2671	732
3682	5866
2539	4352
2472	6836
2991	1283
2922	357
3778	6185
3555	4182
3358	2975
2010	8106
1328	7778
1658	4188
3344	5565
2516	9113
2302	8191
3191	207
2465	9671
2766	5891
2696	2803
3252	3087
3028	8375
3754	5055
2935	1880
3384	822
1614	8649
1980	6414
2368	2229
1445	8287
727	2652
103	1348
2394	7706
4001	4224
2727	9711
2520	8526
2223	4317
1434	5722
989	3581
31	274
3463	4256
3342	4151
3282	2659
4113	4399
239	3016
2726	9177
1095	7414
3252	3074
1116	2195
2505	4842
3334	7711
3769	9912
3636	1001
3499	9145
1453	5597
290	3451
242	3030
3038	7465
2194	8465
2618	4137
806	6447
2247	9112
1569	8578
3308	2648
2838	4775
1647	8701
4060	4593
3995	4865
3770	1144
347	3887
3015	9035
576	5339
3288	8445
1924	1351
2374	9624
3637	4889
182	2461
1092	3878
2926	32
553	588
920	6897
3197	4444
76	991
2706	9200
2896	9254
3885	5391
3397	2316
1434	4660
3334	9810
1296	6533
1590	3095
2425	3123
1390	189
4024	6397
1074	3336
195	2634
165	2256
2044	9049
963	6331
511	5105
3119	7365
2811	7487
1855	8980
2579	8988
3202	9871
2494	4425
2941	4132
1964	9200
654	5695
408	3977
3966	9372
2085	8255
2366	5469
3736	3741
1802	3154
700	2847
67	868
4084	3813
4	14
3056	404
740	6165
3401	6798
2541	3513
4159	7530
365	3151
909	5241
2609	8881
2336	8680
1042	7254
240	3024
2855	5725
944	2981
2684	7664
3358	6713
2316	3213
3170	4601
285	2015
3662	5088
3612	2206
1560	8296
2154	5232
1744	1787
4060	5377
649	5652
3500	4601
435	4553
365	4024
1148	7568
3327	8454
3855	7071
3469	3528
2303	2703
3473	7143
1056	7285
1605	7592
2370	4312
3250	8665
22	135
141	1393
3280	5044
3212	4856
135	1723
404	3689
2113	2589
4159	3805
591	2194
2667	4349
552	1446
300	3493
4096	7317
2378	6380
1195	4462
4039	4714
4073	1143
1357	5978
2568	5962
771	6195
1595	7569
670	755
2405	106
254	3174
1982	7334
1402	3488
1352	7910
2168	2616
786	2922
741	4540
475	4808
3606	276
2711	8225
2181	6986
2497	259
694	955
3104	9936
4157	3130
1195	2827
3707	5809
1954	5995
2922	4855
852	5127
2246	7381
3425	7368
1353	5399
1942	6727
3972	5564
968	1212
1701	6551
3821	7093
2977	8149
4141	6504
2690	735
2617	9561
1705	6991
1744	1914
2555	5438
2255	7674
695	5639
1152	859
3116	1752
4079	2394
1398	1524
1305	1361
984	7110
969	1875
1968	7870
2166	444
532	5160
1888	2605
2413	4034
2799	3916
2913	9888
3048	9345
28	247
3118	5700
2658	4007
1066	1408
165	2231
968	3607
1249	5172
3824	9237
2331	1851
1799	285
1884	7038
1084	7362
2713	101
2125	2149
912	4458
320	3669
4080	9065
319	3665
1875	9076
1267	6227
1586	8609
3456	5240
3664	9116
174	2360
2243	1682
2062	8360
4120	8408
2930	3471
3340	8765
2029	4599
741	6167
3852	6788
2593	4096
3438	3209
3038	1468
2713	145
788	6382
3062	4503
2939	3895
211	2801
1872	2825
1980	8816
4123	5551
3500	9960
3364	6565
399	4287
2060	3634
2180	3419
2871	5735
1659	5325
2815	295
384	4187
2934	522
2750	8599
1679	1681
1452	707
2039	99
1424	8297
3104	2272
3704	6008
1186	7748
4060	5978
2072	9317
3783	8337
3775	7788
3679	9993
3838	3359
3042	3153
67	892
3414	8380
3961	6846
3892	7823
2881	4456
634	2329
1638	2289
538	1192
695	4885
3536	2061
885	6730
830	1213
3223	1228
1394	5865
2213	5101
1578	4375
4122	7984
1625	8461
35	314
3196	5588
3454	5921
1160	7455
1462	6268
4056	2249
1160	2973
4087	8933
2989	4292
2620	2210
471	3126
2599	9740
2231	1402
1917	7716
3116	6233
2764	3963
920	6904
4117	5610
3820	706
3440	9060
732	6029
1596	2194
463	3489
3305	9589
1158	7618
3233	7139
24	154
3609	3689
37	473
1183	4151
2094	4694
1319	8066
3314	4633
1452	8358
2321	9580
3723	1144
2599	1659
700	5914
2435	7811
308	1078
1805	2805
3867	2789
546	4394
230	2945
1118	4484
1186	1163
832	5910
1624	1761
392	109
1651	2941
2990	9538
36	393
3340	8248
1952	257
2461	538
2201	7845
1497	8452
376	3824
1978	2387
1302	3875
3747	8708
629	5552
470	4763
1172	7667
2930	150
3795	1334
3288	9681
40	482
2243	1447
455	4670
1025	7225
3243	7287
2734	5154
1753	8670
2275	3097
165	2238
251	3147
2573	5074
964	6782
1488	1825
1444	5741
2756	9604
3700	112
2481	1965
1115	5348
3706	2458
1506	8249
3455	9961
2750	4622
2252	5857
3786	9043
1808	8583
2559	4444
964	4910
179	2397
1158	7619
2219	4456
3784	1890
3967	3907
2969	9789
1406	5858
4034	9232
2647	5513
3393	302
2783	9170
2353	6691
110	1450
2256	9003
794	6415
314	2802
3174	4165
1658	4629
3892	6343
3210	7815
1457	6093
1896	6688
2307	3121
4039	496
799	1777
3057	3866
3935	1912
3183	3982
2984	7888
200	2700
365	4039
1773	4062
2260	1541
3883	5292
170	2325
902	5527
3778	2944
3351	5485
1583	5788
161	1777
214	2856
2293	9467
3228	3398
740	5119
87	1121
2941	9281
3695	6445
2849	7249
1326	214
2650	487
246	3068
1237	6562
3541	84
3140	8644
3116	8440
917	3991
1985	8497
3814	4754
1578	3469
2135	4034
4132	4845
3193	9028
2132	8519
756	6264
146	1874
698	2668
3260	6382
2998	9370
1544	7661
2548	9723
3990	8163
1608	8152
3016	8319
316	3626
1749	6291
3539	1116
2939	2387
1607	7974
3973	6596
2609	9438
1155	7051
3420	1769
1124	7478
334	3761
1235	1368
2707	6428
3892	7825
965	2249
4154	5312
3525	7616
2780	1844
2446	7886
1875	6923
4106	8101
1668	2749
2675	3412
662	5716
2800	2722
37	451
1335	8120
161	2164
2544	1577
966	7039
2760	3763
1799	8938
2293	3832
98	1310
1326	7809
3233	9661
112	1470
3988	584
2658	2878
3784	3782
3524	3098
3690	1608
410	4015
1473	5865
349	1359
2418	8255
1658	4420
1975	5559
2695	9799
3270	7923
2927	7728
2132	1687
649	5663
3911	3724
3301	7594
806	6445
3288	917
3885	9711
2507	3997
2316	6214
2575	3755
1331	4568
2676	5261
1917	9138
3177	9822
625	2098
500	2600
134	1719
4013	9013
2305	4663
2374	7358
1595	7567
3346	1923
4088	9532
1258	753
1331	2879
1038	4348
2543	8901
871	3852
1583	4568
505	5070
2773	5781
1137	7507
1402	4022
1767	4561
412	4363
2274	2395
3165	9949
3103	5604
416	4092
887	4588
3612	9136
2599	365
1617	5489
2046	8476
3626	211
2119	2399
1745	4505
3181	1965
1419	5322
3293	1897
2987	4278
783	2998
670	5772
1150	7581
1329	8102
2349	6223
26	168
1931	937
514	5111
2972	2361
3167	8832
1343	3231
3078	5861
170	2340
3233	1897
1171	499
1148	3838
3975	3877
3239	9707
2052	4052
99	1319
1319	3397
1880	2975
230	2940
2304	9561
3721	4105
80	1055
1761	8887
3533	4477
698	5893
3888	8282
1146	2600
1427	5260
2927	9629
345	3880
311	3551
1380	7121
2523	8570
469	4760
2144	1087
240	80
4158	1946
2606	3558
2485	3524
3203	3971
1392	8245
1156	6415
486	2824
1688	3255
1586	6877
3385	9263
198	2659
1310	2152
3685	9963
3568	9576
2394	4390
1003	6455
1001	7158
904	6613
2452	1338
3206	984
1346	5099
2583	8587
840	4204
1542	8515
308	156
1597	3532
2302	8388
130	1694
3474	5658
4	15
182	2454
3420	8018
1970	7703
3095	7502
3969	3557
1942	8017
2252	831
1523	4736
3822	4754
1520	5666
3417	3800
1054	6905
2062	51
3051	9708
36	341
3138	1288
298	3490
1763	8345
3366	4157
2380	9628
310	3534
965	2181
2362	4489
1219	4053
1062	940
2520	932
3562	1691
2368	4506
1024	5253
3611	9212
280	3395
3606	8799
3138	769
3377	7385
1377	8219
3022	9693
802	4979
1970	7189
3533	2738
2193	3602
3871	6226
3853	379
3584	2102
3156	6186
834	944
1015	4967
110	1430
741	4079
3034	3078
1382	5413
2854	1447
2277	9532
1182	759
3659	6426
2062	8715
612	5493
160	2102
3445	7926
3896	2210
1900	9125
2195	6210
3288	6685
735	1792
3636	4159
183	2491
2889	9238
2563	7576
3783	5376
3062	6729
2436	8754
1219	7830
3896	1497
1455	7629
1887	9086
1814	8866
3095	9357
3723	8260
3168	1562
1947	2165
3190	5151
1137	1554
3259	3694
3648	8002
3266	7957
1123	7474
3072	1321
3381	6759
406	196
1092	4197
1255	7911
1519	5847
3535	7228
1075	6135
1754	4383
3265	832
1182	452
1267	3439
489	4473
3216	8463
2984	3390
709	5965
246	3073
3939	9575
965	2194
831	6510
500	1443
3174	1165
2071	4997
1302	367
2943	8117
2738	3678
2804	7739
3346	2100
3365	32
797	6418
412	219
3878	1109
3282	6198
1732	8591
2104	2823
1953	2615
944	5915
1338	7828
4026	9943
2301	7014
2247	9500
3974	9062
3969	9955
697	4751
1841	6446
2473	2316
2718	591
2081	3409
1492	7063
3078	1833
168	2290
1786	4150
3701	1995
3163	833
689	3703
2277	6531
771	3485
2939	2210
3791	8284
1370	3438
2302	5850
3228	4521
3729	2582
831	6515
926	4136
3988	1466
182	1894
2861	4663
320	3672
2593	3194
1674	5589
1867	9061
989	1084
1634	947
1443	2049
1546	8527
965	4107
1580	7329
1754	3373
4008	8171
436	4560
919	2830
1532	4377
37	476
3282	2681
1166	1864
960	7019
3350	7510
3585	8408
921	4444
2927	9811
410	4348
4068	2704
67	891
4007	4819
4157	1454
46	694
148	1920
741	6166
4028	1437
2561	7803
1166	869
832	1694
1903	4372
3042	8356
3359	1727
4009	8994
3757	9603
144	1838
1230	4177
881	3819
3727	4444
2104	897
1796	8936
148	1908
2036	891
2949	3755
3654	4962
3888	302
2478	5992
2338	9601
2190	8796
261	3251
1941	4450
988	921
637	5595
1544	8522
3123	5199
2828	8351
222	2892
2297	5930
1794	4404
3504	6632
2792	7751
2630	1457
2109	2168
2196	2470
3743	9033
3121	5499
3871	8660
89	1186
1095	1419
700	5908
170	2320
3686	1664
3491	9534
3868	777
3197	8479
2304	4827
905	6832
3350	4003
4112	3471
2609	4950
1888	5762
139	1768
3975	4311
649	5660
338	3816
2941	9905
1148	6096
2981	5502
1148	6095
1610	2722
481	4852
2828	9655
115	1552
1045	7055
2422	5600
4116	9299
3478	8674
2297	4838
2297	1985
247	3110
2435	927
2334	8571
1302	8027
1929	7788
1156	1537
3059	7217
252	3152
1052	7277
1808	4516
2213	5103
2401	5837
3449	9763
1457	6090
654	1550
1413	8282
3052	8456
314	3581
2361	9373
2969	1431
3754	4835
1333	6881
747	4748
2930	4183
2634	7278
715	517
1490	6612
1090	1906
3562	6109
1562	4305
1153	1291
751	6253
3729	8023
1595	6037
165	2241
2216	5076
3476	2792
1152	4350
69	907
2186	3919
2799	4696
2991	2318
1621	6383
2568	1557
3715	9757
1152	4006
713	5760
2068	3717
560	2245
2202	306
179	2407
742	4259
2302	9556
2967	846
496	4960
1075	6870
1546	6947
1943	1805
2857	5029
2132	2776
831	3584
1072	4969
791	6406
3835	4590
2508	3960
2305	9448
3012	3447
1584	2040
3515	4339
1687	8782
915	3002
2795	561
4051	9693
2386	2757
2270	8525
1822	7059
2316	2386
2810	6872
1851	6853
2407	8368
1166	7637
3038	9793
541	212
1390	2029
3282	2661
3464	4516
3965	8569
1062	2941
2329	2791
509	4667
45	652
1622	6954
965	5070
2257	6170
1305	8036
165	2222
87	1130
2003	5373
4130	9829
3963	9971
3189	3372
4078	1815
2984	3640
129	1659
3763	4444
2715	1701
884	6726
3533	5831
871	6649
3605	463
45	658
353	3942
458	4659
1833	3044
1050	4473
1251	163
4022	1696
496	4959
2161	7404
1298	1078
2026	5992
1725	1271
2520	5733
1281	4159
3385	8333
2558	5667
1829	8997
2034	5908
3814	9661
2427	1620
2140	7078
976	5927
4112	7486
3288	5634
1512	6305
1792	5262
1935	1106
3857	5079
1454	5898
3043	5405
2381	8985
1933	1122
2849	3802
44	592
618	1404
3252	7007
224	2905
1185	7745
2711	3201
778	6330
430	2442
3567	6951
3138	5327
1251	3928
1489	5486
3167	3035
1555	2580
1767	2389
2793	9343
525	2333
177	2390
3393	7394
2770	673
4029	7157
4060	5072
2036	6303
3100	1452
3100	2561
239	3001
260	2631
1549	635
2270	4325
2167	9191
182	2452
1659	8493
4069	4339
46	678
2243	3001
1266	2444
1998	412
2989	6197
442	3508
1170	7577
2022	9270
732	6067
3451	7471
1195	3531
1847	9035
3969	1337
432	2930
1326	928
1544	8517
4023	553
3648	7720
496	2407
1671	22
3258	1359
163	2181
3798	17
3880	4426
2699	9803
944	6984
1132	2591
42	541
337	3794
1161	7622
2613	9082
918	695
1004	496
3563	9898
3963	5729
2796	4138
4025	3360
2536	3133
3961	4454
1209	6240
2582	1374
2790	153
1583	8596
2717	2203
2671	9415
4123	8914
1042	4277
2635	5325
2674	3681
2168	805
1595	6065
1935	276
3870	2477
2418	8608
2717	9555
2110	9359
635	1990
328	3726
2258	8169
1156	6916
3944	7233
3525	2265
2747	571
2230	762
2618	5788
2608	2908
829	2192
3117	9844
3885	5902
1876	5236
2146	3285
3870	3010
481	4851
1703	5641
1562	4825
2027	4711
115	1546
1723	8825
3616	9992
1358	8180
3693	6394
2253	4743
2293	6321
3085	2425
2406	9325
1594	2865
49	734
2478	5939
3102	748
71	963
320	3668
2899	4767
1060	494
3407	6703
3091	2410
3963	8742
618	3916
1501	8459
3764	7242
1898	6891
1586	398
2094	6515
2215	5603
377	3163
2143	4961
1122	7257
3238	9776
683	5757
2796	3192
410	4351
4064	493
1059	5262
1897	4814
3056	7993
741	2839
82	1066
890	2424
3919	9533
4025	3356
537	825
1578	6361
3595	9143
