charedby	movie
7571	1295
5583	961
10984	1845
6134	1051
4869	827
15807	2643
6186	1058
6947	1190
10498	1782
3136	521
4969	846
8470	1449
5240	896
8734	1485
6524	1107
14963	2531
7574	1295
9299	1560
5572	958
8961	1518
3683	618
15311	2574
468	75
7855	1336
8471	1449
1960	309
3428	584
8897	1511
6523	1107
14962	2531
4554	775
7573	1295
8962	1518
15312	2574
469	75
7854	1336
8472	1449
8898	1511
1961	309
3429	584
6522	1107
13778	2312
5580	961
14961	2531
14651	2474
8474	1449
7853	1336
8473	1449
14650	2474
2018	319
1962	309
7576	1295
8895	1511
6131	1051
13779	2312
6521	1107
14996	2533
5650	967
6494	1103
1964	309
14960	2531
15310	2574
12535	2084
14652	2474
8960	1518
8475	1449
10135	1715
1963	309
2017	319
6130	1051
7575	1295
8896	1511
14245	2391
848	131
14093	2369
3758	635
41	14
4248	727
5084	876
7751	1323
15783	2640
14993	2532
3117	516
1968	309
14178	2377
13710	2302
888	140
4790	811
42	14
1287	217
3759	635
14092	2369
14246	2391
849	131
40	14
4249	727
7568	1295
15784	2640
11645	1948
1967	309
14992	2532
889	140
14177	2377
3125	520
1286	217
14095	2369
5290	901
3115	516
13712	2302
830	127
14995	2532
4985	852
1966	309
1289	217
3687	619
15304	2574
14094	2369
3757	635
847	131
15782	2640
14179	2377
14994	2532
13711	2302
3116	516
1965	309
1288	217
15303	2574
11648	1948
5150	882
14207	2383
4038	683
15306	2574
14097	2369
1283	217
4983	852
4037	683
16040	2680
5291	901
11649	1948
10598	1798
4039	683
14208	2383
1282	217
15305	2574
14096	2369
4984	852
7569	1295
14099	2369
5152	882
11646	1948
15308	2574
14896	2522
1285	217
44	14
11020	1851
4035	683
14206	2383
5151	882
7750	1323
11647	1948
14098	2369
15307	2574
5880	1004
1284	217
43	14
1969	309
6749	1151
4982	852
4036	683
10075	1706
4033	683
14170	2377
13896	2329
4240	727
3222	540
7579	1296
4034	683
4241	727
13897	2329
10074	1706
9349	1569
15309	2574
3223	540
5153	882
11229	1888
13717	2302
3110	516
4031	683
11838	1979
10077	1706
14172	2377
9348	1569
13898	2329
4242	727
16652	2783
7492	1283
11697	1958
11228	1888
4032	683
11839	1979
11226	1888
10076	1706
403	63
9347	1569
1020	162
14171	2377
4243	727
13899	2329
7491	1283
11227	1888
3221	540
16650	2783
4244	727
3128	520
9346	1569
14174	2377
12298	2053
4211	722
13714	2302
3113	516
12299	2053
11699	1958
4245	727
16651	2783
3129	520
14173	2377
4210	722
7110	1220
4030	683
13713	2302
3114	516
11698	1958
6707	1140
3126	520
4246	727
1899	299
14176	2377
4213	722
3111	516
13716	2302
10629	1802
3127	520
14175	2377
5540	948
4212	722
13715	2302
3112	516
10628	1802
4247	727
14343	2412
5868	1002
677	104
11220	1888
15183	2554
15289	2571
4214	722
11901	1985
5649	967
14344	2412
676	104
740	109
7583	1296
11221	1888
11844	1979
4215	722
15182	2554
11902	1985
8809	1495
6129	1051
5579	961
13891	2329
5865	1002
14341	2412
15287	2571
4216	722
16975	2842
11843	1979
3228	540
6128	1051
14342	2412
8808	1495
5867	1002
5578	961
13890	2329
5866	1002
11900	1985
5239	896
15288	2571
11842	1979
4217	722
16870	2823
13709	2302
3200	536
7107	1220
673	104
15285	2571
14347	2412
3227	540
9903	1669
16973	2842
4218	722
11224	1888
7106	1220
13893	2329
5391	916
2296	376
672	104
3226	540
9902	1669
15286	2571
16974	2842
4219	722
14138	2374
11225	1888
8078	1381
7105	1220
13892	2329
13322	2221
4565	779
7109	1220
14345	2412
3225	540
675	104
9962	1681
13895	2329
6086	1043
8079	1381
11222	1888
4564	779
7108	1220
14346	2412
4789	811
3224	540
13823	2319
674	104
16972	2842
13894	2329
11223	1888
9992	1688
11799	1972
5538	948
5539	948
7403	1266
13824	2319
2851	475
7748	1323
853	131
8803	1495
4563	779
1970	309
9993	1688
5537	948
7404	1266
7747	1323
2852	475
13825	2319
852	131
1971	309
15749	2634
4562	779
8802	1495
16873	2823
14509	2448
12534	2083
16624	2780
9994	1688
3334	566
4561	779
14139	2374
9901	1669
3670	616
13826	2319
7405	1266
851	131
16872	2823
8801	1495
15748	2634
9995	1688
4560	779
4932	839
13828	2319
7749	1323
13827	2319
15789	2640
2850	475
850	131
16871	2823
8800	1495
12339	2062
13829	2319
11841	1979
458	75
371	56
7580	1296
6717	1141
10775	1817
11653	1948
8807	1495
16621	2780
431	69
15788	2640
6871	1168
459	75
11840	1979
3335	566
10776	1817
6716	1141
430	69
8806	1495
16620	2780
15787	2640
11652	1948
7401	1266
15181	2554
14990	2532
7582	1296
607	95
10773	1817
16623	2780
1972	309
11651	1948
15786	2640
14090	2369
7746	1323
8805	1495
7402	1266
9991	1688
457	75
15180	2554
12338	2062
14991	2532
606	95
7581	1296
10774	1817
16622	2780
8804	1495
1973	309
15785	2640
14091	2369
11650	1948
997	159
1067	170
5282	901
5309	903
11731	1961
12881	2144
8266	1419
15426	2589
1333	222
8204	1411
11413	1913
4419	759
5230	895
4536	773
12195	2032
8637	1470
5308	903
3264	552
11658	1948
424	69
6710	1141
1066	170
11732	1961
8265	1419
11412	1913
12882	2144
8203	1411
15427	2589
1334	222
11920	1989
8638	1470
4537	773
12196	2032
5307	903
425	69
6711	1141
9614	1612
5281	901
11659	1948
13412	2245
15167	2551
1017	162
999	159
12883	2144
8202	1411
11411	1913
11733	1961
2929	491
2639	436
12193	2032
5280	901
1069	170
426	69
4534	773
15168	2551
13411	2245
1018	162
998	159
10088	1708
8201	1411
15425	2589
11734	1961
8267	1419
11410	1913
4352	742
2360	388
4535	773
1332	222
2638	436
12194	2032
2928	491
1068	170
1019	162
427	69
2939	492
10877	1833
11923	1989
6782	1157
1015	162
8208	1411
10087	1708
9836	1655
429	69
5998	1032
428	69
6714	1141
11654	1948
5304	903
2927	491
2879	484
4739	804
3260	552
2938	492
11924	1989
10876	1833
4738	804
6783	1157
5997	1032
12000	1997
1016	162
8207	1411
6715	1141
7356	1259
11655	1948
5303	903
2878	484
2926	491
3261	552
11521	1929
9838	1655
6780	1157
8264	1419
11921	1989
9520	1595
16957	2837
8206	1411
15428	2589
12001	1997
2925	491
7355	1259
5306	903
6712	1141
11520	1929
11656	1948
4538	773
12197	2032
3262	552
6781	1157
9837	1655
11922	1989
11730	1961
12199	2032
1014	162
12002	1997
8205	1411
11657	1948
7354	1259
2924	491
5305	903
6713	1141
8263	1419
12198	2032
3263	552
4539	773
12682	2116
13418	2245
2923	491
9211	1555
13770	2310
549	87
7353	1259
16084	2693
5238	895
407	65
6786	1157
11739	1961
16959	2837
5862	1002
5100	877
14594	2467
12003	1997
13417	2245
9210	1555
12131	2021
5237	895
7352	1259
16958	2837
1114	182
402	62
6787	1157
7100	1220
5861	1002
7340	1256
6929	1184
12004	1997
7351	1259
5236	895
1061	170
5864	1002
6784	1157
6081	1043
401	62
8798	1494
12005	1997
4737	804
10879	1833
13419	2245
5235	895
14969	2532
1060	170
8209	1411
10198	1725
5999	1032
6080	1043
2749	458
5863	1002
6785	1157
9790	1643
400	62
12006	1997
10878	1833
4698	795
3069	512
10428	1768
5234	895
14968	2532
2203	351
6149	1052
8099	1388
12191	2032
1903	300
4351	742
2361	388
12007	1997
9517	1594
11735	1961
353	53
13414	2245
1063	170
6083	1043
7103	1220
5233	895
4697	795
2202	351
1904	300
12192	2032
9518	1594
11736	1961
16257	2723
16500	2761
312	46
6082	1043
352	53
7104	1220
13413	2245
1062	170
8797	1494
2201	351
13772	2310
5232	895
13416	2245
12130	2021
1905	300
11737	1961
6085	1043
313	46
5860	1002
6788	1157
6147	1052
7101	1220
1065	170
12683	2116
12190	2032
13771	2310
13415	2245
10429	1768
5231	895
4699	795
2200	351
1906	300
14181	2377
6084	1043
354	53
6789	1157
314	46
1064	170
11738	1961
7102	1220
6148	1052
6074	1043
4427	760
4917	832
12127	2021
8456	1449
10178	1722
13834	2319
5107	877
5858	1002
7337	1256
9206	1555
6075	1043
4428	760
4916	832
12128	2021
12407	2072
9207	1555
4209	722
14180	2377
7320	1255
8457	1449
13835	2319
10177	1722
5108	877
5859	1002
7338	1256
6076	1043
10810	1821
11290	1896
12129	2021
4425	760
7321	1255
4919	832
8458	1449
10399	1763
5105	877
6739	1145
13832	2319
10240	1735
518	83
6930	1184
7335	1256
10811	1821
11291	1896
6077	1043
4426	760
13310	2218
4918	832
7322	1255
8459	1449
668	101
10179	1722
13833	2319
5106	877
10812	1821
11292	1896
6078	1043
519	83
6931	1184
9205	1555
7336	1256
1540	251
5103	877
16400	2743
10063	1704
6982	1196
4897	829
4423	760
16465	2757
2358	388
13830	2319
12123	2021
6079	1043
10813	1821
11293	1896
667	101
10242	1735
2101	328
5104	877
16464	2757
2847	475
10062	1704
4898	829
10891	1835
2357	388
4424	760
12124	2021
10241	1735
11294	1896
13831	2319
5101	877
4420	759
2848	475
10065	1704
4421	760
16467	2757
5228	895
4895	829
7864	1337
5856	1002
7339	1256
12125	2021
5227	895
10244	1735
4559	779
11295	1896
10176	1722
4422	760
5102	877
2849	475
10064	1704
16466	2757
12126	2021
2359	388
5229	895
7863	1337
4896	829
13300	2214
5857	1002
10175	1722
11296	1896
10243	1735
11297	1896
14244	2391
2632	436
8630	1470
5289	901
2967	494
7327	1255
6864	1166
6326	1079
8129	1395
6150	1052
14243	2391
2204	352
11662	1948
11298	1896
5300	903
8128	1395
2633	436
6500	1105
6501	1105
5533	947
6865	1166
159	23
7328	1255
6327	1079
2968	494
4025	681
8200	1410
11299	1896
2205	352
14242	2391
2630	436
8632	1470
5301	903
7329	1255
16676	2790
6862	1166
158	23
10892	1835
5287	901
4024	681
10061	1704
4911	832
6324	1079
2206	352
12289	2052
2631	436
8631	1470
2877	484
5302	903
16675	2790
6863	1166
157	23
13639	2283
5288	901
1339	222
10060	1704
4910	832
4023	681
6325	1079
6933	1185
2636	436
3257	552
4533	773
8634	1470
2207	352
11416	1913
4913	832
1338	222
2446	405
7323	1255
6868	1166
10880	1833
5285	901
156	23
3256	552
14431	2427
2637	436
6932	1185
8633	1470
4532	773
4912	832
5357	910
1337	222
5286	901
155	23
6869	1166
7324	1255
14430	2427
11919	1989
10881	1833
4531	773
3259	552
14432	2427
2634	436
5109	877
8636	1470
11661	1948
5358	910
12880	2144
16960	2837
2969	494
13730	2304
1336	222
11414	1913
4915	832
6709	1141
7325	1255
5283	901
9208	1555
6866	1166
154	23
3258	552
2635	436
11660	1948
14448	2432
5029	862
8635	1470
16961	2837
4914	832
5359	910
1335	222
11415	1913
7326	1255
11252	1892
5284	901
9209	1555
6708	1141
153	23
6867	1166
8214	1411
10883	1833
12027	2003
12698	2121
13424	2245
14973	2532
1088	174
3254	552
7060	1216
7045	1211
4546	773
5882	1005
10430	1768
2627	436
6910	1178
8213	1411
12699	2121
16964	2837
13423	2245
10882	1833
14972	2532
13499	2252
3255	552
1087	174
2626	436
7061	1216
7046	1211
5881	1005
5884	1005
6790	1157
6911	1178
10885	1833
14868	2512
10040	1700
13498	2252
13422	2245
16963	2837
434	71
14976	2532
12599	2102
2629	436
7456	1276
3037	505
16962	2837
5883	1005
6791	1157
6912	1178
10884	1833
14974	2532
13497	2252
13421	2245
2306	377
435	71
12598	2102
6509	1107
14975	2532
3253	552
2628	436
1135	189
3617	608
722	107
13420	2245
1161	199
6792	1157
11741	1961
10887	1833
3399	579
12185	2032
7856	1336
13768	2310
10434	1768
10933	1840
13166	2190
436	71
1162	199
10886	1833
6793	1157
15499	2597
3618	608
12186	2032
13167	2190
7857	1336
10934	1840
13767	2310
10433	1768
14971	2532
15498	2597
3619	608
7858	1336
12188	2032
3529	597
10889	1833
6794	1157
6861	1166
10432	1768
12187	2032
6795	1157
14970	2532
15497	2597
7859	1336
10888	1833
12189	2032
6860	1166
13769	2310
10431	1768
11740	1961
7319	1255
10932	1840
5224	895
5038	865
4892	829
9221	1555
3048	511
16610	2778
10937	1840
4749	804
2355	388
5110	877
2301	377
10389	1761
15496	2597
1537	251
1080	174
4409	756
6796	1157
1165	199
11481	1923
5039	865
5030	862
1535	251
14317	2407
5223	895
10174	1721
7149	1224
9220	1555
10938	1840
2356	388
4748	804
5413	920
2300	377
3614	608
1536	251
15495	2597
6797	1157
4408	756
1166	199
14365	2416
4894	829
9223	1555
10173	1721
14318	2407
11482	1923
5226	895
10935	1840
7148	1224
6751	1152
5414	920
5112	877
1163	199
4747	804
2353	388
16468	2757
1082	174
15494	2597
6798	1157
3615	608
1539	251
14364	2416
10172	1721
4893	829
13429	2245
9222	1555
11483	1923
14319	2407
5225	895
10936	1840
4689	795
7147	1224
5111	877
6750	1152
2354	388
4746	804
15493	2597
1164	199
1081	174
1538	251
16469	2757
6799	1157
3616	608
14787	2492
7146	1224
14978	2532
6915	1181
10171	1721
1532	251
3059	512
13428	2245
5220	895
4688	795
14363	2416
7332	1256
11484	1923
7331	1256
16342	2736
6073	1043
15492	2597
11874	1983
5034	865
1084	174
2305	377
12408	2073
2351	388
4745	804
14788	2492
9540	1600
7145	1224
1531	251
14977	2532
10170	1721
13427	2245
11485	1923
4687	795
6072	1043
14362	2416
7330	1256
16510	2761
1407	235
5035	865
1083	174
2944	492
2304	377
12409	2073
4744	804
2352	388
9541	1600
10939	1840
14789	2492
7334	1256
11486	1923
3766	636
1534	251
3057	512
13426	2245
5222	895
5036	865
1086	174
6071	1043
2943	492
14361	2416
13781	2312
4743	804
11519	1929
2303	377
9542	1600
14979	2532
7333	1256
5221	895
1533	251
3058	512
11487	1923
5037	865
1085	174
2942	492
11875	1983
1091	176
14360	2416
13425	2245
4742	804
2350	388
13780	2312
2302	377
11452	1920
11518	1929
4412	756
15227	2562
13782	2312
16502	2761
16904	2825
10394	1761
6031	1038
50	16
2940	492
11036	1856
14321	2407
4740	804
2880	484
5063	871
38	13
3068	512
4695	795
8506	1452
9216	1555
8189	1408
15753	2635
14784	2492
4413	756
16905	2825
10393	1761
16501	2761
14783	2492
14320	2407
2941	492
2881	484
4741	804
3233	545
5064	871
37	13
3067	512
6859	1166
4696	795
10800	1821
9217	1555
8505	1452
15754	2635
12262	2045
16902	2825
10396	1761
16504	2761
4414	756
8468	1449
10168	1721
9218	1555
6146	1052
52	16
3620	608
3066	512
4693	795
5065	871
36	13
15755	2635
14786	2492
16503	2761
16472	2757
16903	2825
10395	1761
5886	1007
8469	1449
14322	2407
10169	1721
51	16
2349	388
9219	1555
6032	1038
1530	251
8507	1452
3065	512
4694	795
15756	2635
14785	2492
2348	388
13203	2199
4690	795
4971	846
10166	1721
16506	2761
8466	1449
5113	877
3904	655
11283	1896
15757	2635
14428	2427
1894	297
3730	630
9212	1555
14358	2416
10803	1821
3064	512
15652	2617
14734	2488
13204	2199
4691	795
2887	485
10167	1721
16967	2840
4972	846
8467	1449
10397	1761
16505	2761
3906	655
5114	877
16901	2825
3905	655
14429	2427
11284	1896
15758	2635
9213	1555
1895	297
4692	795
3063	512
10804	1821
14359	2416
5041	865
13205	2199
16968	2840
14782	2492
8464	1449
5115	877
4973	846
16508	2761
15759	2635
1769	280
3062	512
9214	1555
10164	1721
3049	511
10801	1821
10165	1721
5040	865
13206	2199
11035	1856
14781	2492
16969	2840
8465	1449
16507	2761
4974	846
3061	512
14357	2416
5031	862
9215	1555
10802	1821
14239	2390
5062	871
10185	1722
6143	1051
13308	2218
10184	1722
6119	1048
3060	512
7057	1216
10236	1735
10807	1821
11287	1896
12690	2121
8461	1449
3900	655
2242	361
1890	297
6510	1107
7317	1255
5592	961
11406	1913
11926	1989
13307	2218
10183	1722
6142	1051
7318	1255
8462	1449
10235	1735
10808	1821
11288	1896
7056	1216
16509	2761
1891	297
3901	655
8463	1449
5591	961
11407	1913
11925	1989
10805	1821
6141	1051
4541	773
13306	2218
10182	1722
2620	436
8500	1452
11285	1896
1892	297
3902	655
12692	2121
5311	903
7059	1216
12693	2121
6512	1107
5590	961
11408	1913
2886	484
4540	773
10181	1722
6140	1051
12063	2008
10806	1821
2621	436
13305	2218
1893	297
11286	1896
7058	1216
12691	2121
8460	1449
3903	655
6511	1107
11409	1913
7861	1336
10390	1761
8502	1452
3531	597
4543	773
2622	436
10180	1722
7459	1277
2884	484
6514	1107
16471	2757
12695	2121
8501	1452
5310	903
3530	597
4542	773
10239	1735
2623	436
7860	1336
9489	1589
2885	484
6513	1107
16470	2757
7649	1310
8210	1411
12694	2121
8504	1452
10809	1821
11289	1896
3533	597
10392	1761
7457	1277
10238	1735
2624	436
7055	1216
4545	773
6145	1051
6517	1107
2882	484
4330	739
4378	749
4410	756
11404	1913
8211	1411
12697	2121
13309	2218
10391	1761
3532	597
8503	1452
7862	1336
7458	1277
7054	1216
10237	1735
6118	1048
2625	436
6516	1107
4544	773
39	13
6144	1051
2883	484
5593	961
4331	739
6515	1107
8212	1411
11405	1913
12696	2121
4411	756
10584	1794
15118	2546
13112	2183
8615	1467
9644	1619
4316	736
16874	2824
4384	750
3815	642
5374	912
9456	1579
12434	2077
2710	450
9846	1658
13195	2197
8708	1481
11784	1970
9643	1619
15641	2614
168	25
8300	1427
15119	2546
10583	1794
8614	1467
13111	2183
9847	1658
3816	642
16875	2824
4315	736
4385	750
5375	912
9455	1579
11783	1970
12435	2077
13194	2197
8709	1481
8301	1427
167	25
6595	1115
12750	2123
12502	2078
3046	509
15116	2546
13110	2183
10582	1794
8613	1467
13707	2300
9706	1628
3770	638
11786	1970
14567	2462
10770	1816
13193	2197
4386	750
5376	912
1760	279
9705	1628
12751	2123
8408	1438
9454	1579
13513	2257
166	25
15640	2614
15117	2546
10581	1794
8612	1467
3814	642
4975	847
3771	638
1518	249
13192	2197
165	25
11785	1970
9419	1575
1761	279
9845	1658
10771	1816
5377	912
3190	533
12752	2123
8409	1438
9453	1579
16878	2824
13191	2197
3819	642
12872	2143
4380	750
9708	1628
13036	2172
4312	736
2253	365
13116	2183
7290	1253
10580	1794
8619	1467
5378	912
379	60
13037	2172
3521	595
8813	1497
10039	1700
11780	1970
164	25
8304	1427
10214	1729
16879	2824
13190	2197
12871	2143
12957	2162
4381	750
8260	1417
9707	1628
13115	2183
10340	1756
15115	2546
7291	1253
8618	1467
378	60
3522	595
16349	2737
8814	1497
10213	1729
8305	1427
163	25
4382	750
16876	2824
13621	2280
4314	736
3817	642
12870	2143
7292	1253
8617	1467
13114	2183
7090	1220
11367	1903
162	25
8302	1427
16348	2737
11782	1970
13039	2172
3523	595
4383	750
4313	736
9709	1628
3818	642
16877	2824
8616	1467
7091	1220
2252	365
13113	2183
13389	2238
7293	1253
11368	1903
4082	698
10215	1729
8303	1427
11781	1970
161	25
8812	1497
13038	2172
16347	2737
13620	2280
8588	1463
343	52
16346	2737
3944	663
8762	1489
7294	1253
523	85
6680	1133
7920	1351
7092	1220
1262	212
6670	1130
8402	1438
6048	1041
7911	1350
10210	1729
2750	459
9414	1575
1736	276
2986	494
13623	2280
4710	797
8589	1463
8761	1489
16345	2737
3943	663
6548	1110
6681	1133
7295	1253
522	85
1263	212
6671	1130
7093	1220
8403	1438
2751	459
2985	494
6047	1041
1735	276
9413	1575
7910	1350
12875	2143
5651	968
13622	2280
4499	769
3942	663
8760	1489
16344	2737
6547	1110
8586	1463
1264	212
7296	1253
2752	459
526	85
8400	1438
16070	2687
10200	1727
7094	1220
345	52
8311	1429
12874	2143
13625	2280
13230	2204
9412	1575
1734	276
10212	1729
16343	2737
6546	1110
14508	2447
3941	663
344	52
8587	1463
2715	450
7297	1253
524	85
14879	2515
525	85
8401	1438
7095	1220
1733	276
9649	1619
13624	2280
9411	1575
2987	494
6049	1041
10211	1729
13231	2204
12873	2143
11788	1970
7298	1253
3940	663
2714	450
9418	1575
5370	912
2981	494
10772	1816
4924	834
2982	494
13627	2280
13232	2204
13405	2242
1732	276
9648	1619
347	52
8406	1438
14878	2515
7096	1220
12423	2076
7299	1253
2713	450
13198	2197
5371	912
2980	494
11787	1970
1408	236
9417	1575
13233	2204
13590	2276
13626	2280
9647	1619
13404	2242
346	52
1731	276
8407	1438
7097	1220
14877	2515
1158	197
283	38
521	85
3170	530
9416	1575
5372	912
13197	2197
2712	450
1730	276
4498	769
13591	2276
9646	1619
9848	1658
349	52
2984	494
13629	2280
13234	2204
14876	2515
7098	1220
1260	212
8404	1438
10586	1794
11789	1970
5373	912
2711	450
13196	2197
348	52
13628	2280
9415	1575
9645	1619
9849	1658
14316	2406
2983	494
7099	1220
13592	2276
13235	2204
1261	212
10585	1794
8405	1438
6341	1082
2019	320
12994	2167
6051	1041
1059	169
16000	2673
8316	1429
4809	815
3939	663
1012	160
16001	2673
6340	1082
6688	1133
6052	1041
13589	2276
12993	2167
6169	1056
8317	1429
1011	160
4808	815
6053	1041
6687	1133
8318	1429
12996	2167
4806	815
8591	1463
16099	2700
10058	1703
10298	1746
5556	954
14704	2481
4807	815
1010	160
12995	2167
6686	1133
6054	1041
8590	1463
4805	815
10299	1746
12065	2010
5555	954
3938	663
16097	2700
4660	793
3015	499
8312	1429
5885	1006
7198	1234
4804	815
16004	2673
12998	2167
6055	1041
8411	1438
527	85
2542	416
6685	1133
13586	2276
5844	999
2167	349
14702	2481
3756	634
5771	989
350	52
10769	1816
8313	1429
16098	2700
4661	793
4803	815
3016	499
8410	1438
528	85
6056	1041
2541	416
13585	2276
12997	2167
14296	2400
2166	349
5845	999
6684	1133
14703	2481
351	52
2734	454
8314	1429
1737	276
1803	285
3017	499
2142	338
8710	1481
13588	2276
529	85
6673	1130
16002	2673
6057	1041
6683	1133
2545	416
14700	2481
15003	2534
1802	285
6058	1041
8315	1429
16096	2700
13587	2276
2543	416
6672	1130
16003	2673
12999	2167
6682	1133
14701	2481
2544	416
5843	999
5770	989
1738	276
15001	2534
12758	2123
1079	174
8309	1427
9851	1658
3011	499
13998	2350
7240	1240
1767	279
9729	1632
14299	2400
13575	2273
13107	2183
8712	1481
12182	2031
3189	533
15002	2534
12757	2123
8308	1427
9850	1658
4968	845
1766	279
13576	2273
9467	1583
3485	588
13108	2183
8711	1481
3012	499
12183	2031
8307	1427
3880	651
3520	595
8816	1497
4967	845
2169	349
14297	2400
9466	1583
13105	2183
13577	2273
2540	416
12184	2031
6117	1047
8714	1481
3013	499
3484	588
340	49
8306	1427
8815	1497
12759	2123
1097	178
15000	2534
15300	2572
1768	279
4966	845
2168	349
9465	1583
13578	2273
14298	2400
6116	1047
13430	2245
3188	533
3014	499
3483	588
13106	2183
8713	1481
4965	845
9451	1579
3745	632
2449	407
16970	2841
8681	1477
1763	279
12754	2123
14008	2352
12431	2077
8716	1481
13579	2273
6572	1113
9464	1583
2448	407
8610	1467
3746	632
12753	2123
4964	845
9452	1579
8680	1477
1076	174
1762	279
1816	289
12430	2077
14007	2352
8715	1481
3772	638
6573	1113
9463	1583
8611	1467
1765	279
3743	632
8759	1489
12500	2078
12756	2123
4963	845
12433	2077
1077	174
8719	1481
14006	2352
13109	2183
9462	1583
9450	1579
12501	2078
3744	632
16971	2841
1078	174
12432	2077
12755	2123
8718	1481
1764	279
8717	1481
14005	2352
13661	2290
6050	1041
9461	1583
16884	2824
8525	1455
1302	217
7919	1351
10448	1771
3803	640
6575	1113
13226	2204
8625	1467
9395	1573
658	100
4454	764
12156	2028
3406	580
178	25
385	60
8011	1368
15257	2568
6192	1059
5075	874
1403	234
12424	2077
12227	2035
14009	2352
16885	2824
3804	640
6574	1113
9394	1573
13227	2204
1301	217
659	100
8624	1467
3405	580
12740	2123
12157	2028
1809	287
6193	1059
1402	234
177	25
12425	2077
384	60
15258	2568
12226	2035
3801	640
9397	1573
16519	2765
6577	1113
16886	2824
2138	337
11451	1919
2478	410
12158	2028
1300	217
656	100
13100	2183
7917	1351
1401	234
8029	1372
387	60
3404	580
655	100
10411	1765
6110	1047
15259	2568
6190	1059
12225	2035
6576	1113
7918	1351
3802	640
16887	2824
2137	337
657	100
9319	1566
12159	2028
9396	1573
1400	234
179	25
386	60
3403	580
6111	1047
12224	2035
6191	1059
3807	640
13102	2183
6112	1047
8978	1521
16517	2765
6579	1113
16888	2824
12428	2077
174	25
12223	2035
4709	797
16450	2753
389	60
653	100
15123	2546
4350	741
3808	640
13101	2183
8131	1396
2979	494
16201	2714
8979	1521
6113	1047
16518	2765
233	30
6578	1113
12429	2077
16889	2824
1406	234
173	25
16398	2742
3409	580
16451	2753
14333	2410
9583	1605
5369	912
654	100
15124	2546
388	60
12251	2041
16202	2714
12568	2097
6676	1132
13228	2204
13104	2183
1000	159
3805	640
6940	1188
9393	1573
8130	1396
12426	2077
6114	1047
2978	494
14332	2410
3408	580
9584	1605
4060	691
16397	2742
1405	234
176	25
15125	2546
6941	1188
4566	780
15530	2601
11751	1963
13229	2204
13103	2183
3806	640
12427	2077
8977	1521
6115	1047
1303	217
2977	494
16396	2742
3407	580
1404	234
175	25
14331	2410
652	100
15531	2601
7168	1226
11750	1963
4735	802
4568	780
6338	1082
15532	2601
12254	2041
5847	999
10579	1794
14330	2410
16395	2742
12796	2130
170	25
4016	679
1205	204
2976	494
16455	2753
1722	276
7137	1223
8412	1438
13583	2276
538	85
8838	1502
236	30
319	46
7082	1220
12255	2041
15120	2546
4567	780
6339	1082
10578	1794
5846	999
1207	204
12797	2130
8539	1458
10768	1816
4810	815
1721	276
2975	494
4015	679
1206	204
8413	1438
8837	1502
13584	2276
537	85
7136	1223
7083	1220
237	30
6675	1132
7912	1351
15533	2601
7588	1297
12252	2041
535	85
15121	2546
6336	1082
172	25
6328	1080
16452	2753
1208	204
1724	276
2974	494
16453	2753
4811	815
234	30
15534	2601
15353	2577
4018	679
3809	640
15848	2647
536	85
5849	999
7135	1223
8414	1438
15122	2546
5848	999
534	85
2339	385
12253	2041
7589	1297
6337	1082
15638	2614
171	25
2973	494
15849	2647
1801	285
9982	1684
6059	1041
1723	276
16454	2753
4812	815
15535	2601
15354	2577
4017	679
235	30
8415	1438
14846	2503
7134	1223
8839	1502
11600	1938
9713	1628
15350	2577
7586	1297
533	85
2274	369
7086	1220
7915	1351
8416	1438
9318	1566
15536	2601
6161	1055
315	46
2972	494
13530	2258
3519	595
9399	1573
5434	923
9981	1684
2970	494
9712	1628
15351	2577
7587	1297
532	85
7087	1220
15537	2601
5435	923
7916	1351
9534	1599
9317	1566
15352	2577
316	46
11601	1938
2139	337
9398	1573
9980	1684
2971	494
12868	2143
9711	1628
2170	349
10162	1720
15255	2568
3879	651
10577	1794
12256	2041
7584	1297
531	85
317	46
7913	1351
9533	1599
238	30
7139	1223
9316	1566
7084	1220
1720	276
11602	1938
9710	1628
2171	349
15256	2568
530	85
7585	1297
3878	651
7138	1223
9532	1599
318	46
7914	1351
239	30
7085	1220
13531	2258
11603	1938
6164	1055
15855	2647
10402	1763
6065	1041
6331	1082
13736	2305
2173	349
7042	1208
7595	1297
10338	1756
14882	2515
7140	1223
5853	1000
5748	983
2899	487
6197	1060
12869	2143
5850	999
1729	276
4059	691
7594	1297
10403	1763
15854	2647
6066	1041
13735	2305
7141	1223
3877	651
10699	1810
10337	1756
5851	999
6165	1055
6198	1060
2340	385
2172	349
6162	1055
7089	1220
8540	1458
6677	1133
7601	1298
10404	1763
15853	2647
6063	1041
7593	1297
5852	999
2175	349
13734	2305
9978	1684
6163	1055
16299	2730
7088	1220
7600	1298
15852	2647
6064	1041
7592	1297
10405	1763
13733	2305
4637	790
2174	349
10339	1756
9979	1684
6335	1082
7591	1297
2450	407
6069	1041
4988	853
1725	276
8722	1481
9976	1684
6006	1035
10291	1744
7144	1223
9321	1566
1002	160
13732	2305
1247	210
11726	1960
2177	349
10290	1744
6334	1082
7590	1297
1726	276
4987	853
396	61
6005	1035
8721	1481
15639	2614
9977	1684
2176	349
2708	450
9322	1566
13731	2305
11725	1960
10400	1763
12684	2117
539	85
2452	407
6067	1041
6333	1082
8720	1481
8585	1463
10293	1744
