movie	character
809	5644
2893	18614
749	2305
2447	16078
2574	16862
2061	13829
49	507
2092	13989
2481	16258
1289	8753
3484	22007
3588	3344
3178	20027
726	5119
1028	7179
3446	21720
2558	526
1183	2225
3233	20431
1125	7715
660	4795
927	6324
285	2243
3563	22454
34	330
3498	22078
457	3487
822	5725
2689	17530
861	5943
2408	1729
25	157
2136	2851
3583	19947
1879	12526
3342	21200
1023	80
3452	21803
628	4542
403	3164
516	3779
2428	15935
2727	17717
978	4868
2296	15168
2516	16518
2553	16709
2627	17182
239	1868
894	6118
200	1684
1693	1689
134	1245
1840	12247
3589	22569
2351	15480
1182	8061
276	2184
19	72
1584	10665
3543	22295
421	3339
1133	7789
1058	7343
1449	512
997	6893
2373	15576
2659	17292
1525	10290
306	2426
3165	11114
1941	13045
3367	21349
131	1212
984	6788
2387	15671
2662	17314
1960	55
2283	15066
1356	4434
1700	11430
444	3441
584	4205
2351	15482
1447	9821
2649	17254
3272	20714
219	530
405	3172
1628	2106
2911	18732
3104	3498
2249	13395
784	5512
3129	19848
629	4572
3079	19553
555	4021
2149	13865
1707	11455
529	3857
1075	7414
3448	2055
3261	1073
2033	13655
982	6767
3461	21851
81	729
2109	14076
883	6053
3348	21244
3311	21015
590	4258
2291	15128
2663	17340
2381	1569
619	4414
1642	11032
2399	1806
1044	7292
1750	11667
1353	2367
3288	20888
98	892
353	2828
2138	14185
973	6625
802	5611
3204	20272
2513	16483
3271	12581
507	3739
2816	18249
3197	2788
3272	20732
1886	12586
3128	19827
33	297
3342	21185
3490	22036
1532	10307
493	3680
2340	2167
350	2810
3429	21617
1685	11371
589	4244
3103	19698
2378	15604
1466	9900
1606	10840
3315	21031
1602	10818
3134	19881
824	5749
282	2227
19	74
1165	7995
392	3088
1404	830
293	2301
1722	11543
3574	22494
3134	19873
2283	15063
1914	5646
2283	15052
1235	8375
2491	16311
1257	8565
971	6602
2367	2616
118	358
3282	20833
1003	6941
1869	12456
2621	17131
1215	8220
1449	9836
345	2721
740	1696
1362	530
2396	15771
2390	15699
2739	1801
837	5817
1252	545
143	530
405	3169
911	6197
2444	6899
1967	13254
2622	17156
3110	19729
3330	505
37	408
2806	18192
3212	20317
1794	11921
347	599
2910	18728
3265	20647
25	156
619	4430
2243	14749
2044	13714
2242	2788
1478	10031
393	3114
1600	10815
3354	4051
3462	1724
3449	21778
3204	11623
3475	13265
1312	672
2058	13797
1444	9815
138	1278
2995	19176
157	1418
1903	12703
633	4640
2291	12406
2088	13959
2548	16678
3245	20522
3539	18
2058	3
490	3645
2084	13945
1692	2070
1874	711
1002	6930
3223	20370
2276	14966
1642	11042
3306	21001
337	2670
2873	18533
660	4798
3253	20564
2170	1177
3397	7370
315	2487
1235	8394
442	3418
861	5951
2413	3576
769	5372
3037	19362
2990	19137
492	3674
2001	13468
269	2102
1666	11182
2495	604
3003	1065
1449	9837
549	519
936	472
3236	20436
2197	14480
1404	9621
2929	12623
3033	19340
3492	22037
2697	2257
767	79
1356	9201
1722	11537
1808	3240
3176	20005
1128	7747
1591	2055
2324	15345
2816	18245
2303	15198
1105	7584
3374	20784
2929	18824
2070	13877
3385	21397
2730	17737
2801	10113
2580	16880
3468	15236
1304	8805
413	1562
1745	11637
1774	11758
578	3737
685	4947
709	2851
1522	10244
2609	17025
3210	20308
3325	21092
1380	9467
561	4081
2040	13681
689	4965
2095	14008
247	1899
1663	2661
1321	8932
307	2438
1361	9305
607	594
3091	2284
2878	15595
2477	16222
2112	14089
2276	14989
3446	21740
3301	20953
3330	800
2540	16633
31	280
619	4454
3444	21707
110	968
2069	13859
3120	3013
1908	12780
2514	16492
3380	21387
2390	15691
30	236
3	13
1870	12468
2244	14774
1813	3548
2772	18016
628	4566
290	2268
1800	11941
3263	20628
2327	5101
2095	14000
2879	18558
750	5281
332	2623
44	487
1257	8569
1316	716
902	6153
1571	10574
2033	13652
2558	16741
3088	19612
577	4169
2631	17190
1379	9409
1487	1564
30	244
1645	11059
1958	13203
2865	6989
2102	14032
343	2709
2118	14114
722	5111
3113	3888
1423	9756
2553	16713
2244	14765
1784	11863
1487	1799
74	680
106	946
1912	12795
3177	280
561	4075
2531	4620
3238	333
2993	4322
207	1732
2413	15857
3129	19856
2428	15931
2136	14168
3452	279
2192	14448
2391	15712
1486	10075
211	1749
3479	21964
2258	7374
2456	16145
1396	9526
507	566
2885	18578
1911	12784
969	703
3302	20988
2084	13938
2508	6983
3315	21032
1967	417
2166	14329
531	3878
1314	8843
489	3638
75	696
401	3153
750	2047
2940	18884
2503	16386
1847	12279
2877	18549
2962	3127
2147	14220
3272	20722
423	970
1481	10043
293	2313
1839	316
3176	20012
393	3117
3116	19777
1787	3803
3302	20996
3089	19620
1764	11729
3330	21109
1637	899
1715	11478
1664	11172
3339	21175
1864	505
2575	16871
1020	7119
3192	20145
3289	20895
1322	80
2226	14656
2988	2795
2764	17976
1666	11177
2667	17352
721	5108
296	2343
131	1223
2819	16
153	1400
276	2190
3318	21045
2021	13600
976	6714
3016	5231
2639	13379
3182	995
1637	10986
3360	5072
1425	9766
1523	1569
2015	13568
2010	13520
3362	21313
1842	12255
831	5783
2483	16277
451	3455
2862	18493
2888	614
2674	17367
1154	7134
3448	21770
267	2083
1010	7034
899	6136
2877	9085
1585	10672
3470	21889
2291	15124
1240	5054
464	3522
2563	16796
1847	12277
3391	13765
1025	7161
558	4058
2910	18731
3569	22477
102	911
1997	4320
207	1729
1588	10716
1956	13156
3401	15393
1718	1197
253	1976
320	2540
1677	11314
1835	12198
3549	22355
3569	22478
1233	6851
837	5818
1589	6811
1756	11691
1556	10481
3450	21783
926	6323
633	4635
3248	20545
1685	11372
2323	15341
3346	21216
685	4934
501	3706
1546	10419
1560	10498
1598	10792
1831	3251
1270	8638
375	2959
2521	16556
3186	20103
1903	2553
2716	17630
2188	582
2396	15797
2162	14276
58	571
1130	7773
936	53
1814	12042
1013	7057
3384	21396
3303	5836
2838	18396
1135	7813
2165	2112
1957	13168
2918	1768
2441	18
1218	8228
962	52
2764	17974
3240	20467
3194	20165
2113	1615
2173	14372
3125	513
1864	12439
1636	10963
1130	3603
1524	10271
2446	16064
3283	42
704	153
2305	15238
3588	2795
1676	11288
2813	18230
2488	16297
1183	1566
1037	7234
296	2356
3088	19606
2446	582
2972	14136
894	6113
1852	4054
1404	9604
1455	3377
363	2876
1719	11500
3247	20537
861	5946
25	54
3362	21316
2983	19081
1571	10577
2395	15755
1134	7801
1298	2975
921	6261
2792	18146
3556	3055
2825	18333
544	43
2395	15760
3049	19446
33	295
1954	3168
366	2885
1121	2224
775	5428
1080	7451
1954	4314
886	6063
1203	8151
245	1888
2211	14539
91	804
413	3291
555	4018
1357	9255
1469	9970
1835	12188
117	156
3453	21814
3214	9708
2873	18536
2143	14195
2375	15593
697	1554
442	3406
1019	7102
3272	20716
3136	19889
822	4229
2163	14288
3024	19299
1985	13391
2208	14517
2198	2366
68	652
410	3206
1543	10395
1105	7559
147	1357
980	6760
2431	15949
624	1087
2186	978
2813	18234
3260	493
973	6606
2909	18725
578	4183
1778	11804
3046	19413
2318	15288
197	1669
1764	11724
911	6219
109	965
3149	19925
3140	19913
24	104
2865	6976
2563	16784
2764	17977
318	2513
1396	9540
1745	11639
1864	12436
879	6042
553	4010
824	5762
350	2805
91	826
821	5704
289	2253
136	846
2790	18134
253	1990
1721	5950
2244	14766
1451	5920
2699	17570
393	3104
1852	12345
70	657
2895	18623
3341	21180
1122	7689
2716	17625
1098	7513
1090	7481
2607	17009
75	684
705	5028
1672	11242
1312	8836
3377	21383
3162	19289
1905	12705
1215	8195
3311	10801
1707	11456
1378	9396
2321	9525
532	3894
1491	10099
1966	13232
1628	10938
764	5338
443	3435
2181	14393
2356	15501
964	6543
334	143
1671	2872
952	6486
3208	276
2431	15954
117	1033
3543	22288
629	4569
2830	11082
1409	9657
2010	13519
2660	17306
3200	20239
24	105
3169	19982
1376	1564
580	4190
748	5253
2607	17008
2459	16153
986	6799
248	1918
1859	10865
3001	19196
145	1314
1643	11047
764	5340
2620	17085
3204	20271
684	1745
1946	13074
2768	11592
833	1032
3557	3474
531	3887
3176	20017
862	5960
3050	34
3447	506
3121	1065
664	4826
2279	8568
821	5700
1600	10807
1787	3807
1182	8073
285	2232
1070	7403
3311	21012
968	1718
3277	1460
1024	7146
2033	13650
546	3978
332	2637
178	1574
1549	10443
668	4846
2084	13940
899	6134
1895	12631
359	2861
1677	5805
3481	7338
1990	506
2971	18968
1297	6039
1718	11498
254	1999
1815	12052
3470	21890
1591	1457
2971	6994
1318	8893
1486	10065
1486	10064
1388	3049
3331	21141
1882	12545
2903	518
372	2944
1722	11542
3402	21478
735	5162
2232	14695
996	6864
2541	16639
665	2366
1681	11358
2283	15059
2327	15364
1379	9435
2946	18901
978	6730
2447	16087
145	1332
2373	15560
1111	7637
1512	168
2181	1055
210	147
3277	247
2165	14314
2207	14514
2234	14705
207	1724
1864	11053
2007	43
2619	2202
347	2756
68	646
1885	12581
2282	15049
127	1132
1675	11250
3474	21923
2926	3712
1257	8559
3430	21619
964	411
172	1517
2149	14241
514	604
2674	17366
1356	9187
1903	12687
3446	8802
3272	20711
3046	19424
1648	11076
1977	13344
45	489
1198	8133
3448	21755
1264	8611
3204	20268
3094	468
2445	16052
753	5288
781	2811
3223	3539
3202	20246
1136	7819
2440	16000
157	1407
1329	8978
3194	20174
2540	3377
1356	9244
2435	11773
2609	17023
3264	20632
307	2429
1980	13359
2192	14453
1623	10919
1517	10222
1847	12281
3514	22163
2975	19032
3175	19998
293	2306
2974	19023
1666	9352
1980	587
2130	14139
1774	11769
1	1
2090	13970
627	3901
2067	1731
3160	804
2734	1174
1439	6202
1944	13054
2228	4819
2160	530
3332	21147
1227	8323
37	409
2592	16949
3068	19516
1918	12852
578	2047
1511	10185
3503	22105
990	6808
1116	463
3129	19853
194	1641
3380	21386
3514	22157
1215	8218
60	602
63	611
1720	10576
971	1482
1989	13402
34	355
3045	19393
2648	17232
3223	20366
319	2515
2644	17218
2381	15643
2972	2366
202	1699
2524	16582
971	6594
387	3031
3390	21417
911	6216
911	6209
458	3491
3495	22055
2797	18165
2557	16733
492	3679
173	1556
2700	17577
467	447
2706	7133
2618	17078
786	5527
1447	9827
2726	17701
2944	18898
25	162
2062	9763
2632	17195
2748	17880
380	2990
1419	908
259	2019
769	560
2721	17667
1537	10329
2120	1919
1006	6202
2089	13965
529	3862
1232	8343
3518	22196
2872	311
3436	5584
1881	525
1995	13415
2422	15894
345	2737
619	4429
629	4598
2144	14200
3076	19544
1469	9956
3283	20857
808	5636
692	4969
3258	20584
1810	12009
317	2506
2331	15385
2092	13984
442	3402
2774	18029
733	5143
1637	11009
1604	10829
1868	3743
686	1025
2121	14125
3086	19586
1931	12970
1054	7338
1298	8790
1478	10030
1742	11602
3079	19552
4	22
1571	10566
3557	269
911	6205
3500	22094
555	4045
1985	13385
2674	17365
2827	17073
295	2336
2504	16403
3393	21423
2618	17077
3476	21945
3468	19902
3444	21701
953	6495
874	6024
1484	10056
587	4230
70	654
971	6595
2012	13553
1920	12883
2391	15722
3088	10454
3088	19608
3084	19565
2331	12988
253	1979
145	1315
30	247
2492	16319
1344	9088
1813	1782
2156	3650
1151	7927
2025	13620
1950	11920
2621	17118
514	3496
2302	15190
150	1381
1668	11212
2100	14027
2563	701
3446	10035
2238	14720
2699	17574
3129	19845
802	5603
1767	11742
754	5295
2413	15849
3229	20399
959	6521
1632	10945
1506	10156
3	6
2486	16288
3302	20964
3325	21091
2213	580
1814	9307
320	2565
2357	15504
3176	20004
288	2248
56	537
56	554
1662	11158
491	3658
2489	16303
2265	2582
3338	21169
1474	9999
3129	19850
1314	8851
1356	9215
3480	21980
1167	8005
1406	9647
833	1564
2293	15155
3311	1714
3352	21260
1487	10082
2021	13588
2278	15006
1261	8591
541	3950
1316	8879
1757	11696
2827	18349
34	352
3182	5389
2763	17965
2567	16848
2516	16508
2859	18468
2748	17884
529	3858
2899	15281
2367	2611
2323	15333
2276	14955
1149	7912
1933	6235
1591	10736
3551	972
3457	21836
3306	21004
1037	7231
96	877
827	5770
3316	679
3120	6442
3110	2795
56	560
2061	13825
30	233
2061	13813
1067	7388
274	2173
2148	1064
100	316
906	6172
715	5082
1908	4356
2040	13683
1336	9039
1378	9388
3250	20550
2435	15967
2459	16175
2551	16699
3208	20295
858	4525
194	1640
25	167
2276	1246
2459	16174
3203	20260
2580	1431
1883	5882
2444	16044
2935	18865
1787	11873
1611	10880
3481	21987
960	6524
3347	34
1722	11538
401	147
1617	35
2720	17662
492	3667
20	81
2210	358
1779	11818
2727	17719
2436	15979
922	6297
1990	13405
3480	21984
1495	10116
2228	8251
2446	16070
3253	1729
1926	12930
484	280
3454	5078
2529	16604
619	4449
3492	22050
2931	18859
842	5860
624	4499
217	1776
1560	10496
1597	10787
2723	17675
1379	9410
307	2428
2750	17922
84	768
702	4999
1669	11220
488	605
451	3466
704	5010
454	3483
3402	21492
2095	14007
3141	7
641	4679
3444	21696
91	832
1814	12026
1700	11426
2819	18262
1808	3232
492	3675
658	4785
2663	17344
3240	20477
145	1326
1466	9915
976	6706
762	5325
1632	10951
1818	3603
2882	13360
1362	9311
571	4129
1676	11269
2586	2365
1095	7490
1813	12025
2399	15809
129	1195
2194	14468
2897	18640
3420	21565
1746	11653
1783	11851
783	950
1127	7733
2165	14315
261	2039
3590	22592
148	1369
555	1652
1613	10883
1606	10837
2711	17597
442	208
861	5950
1798	893
816	5669
1831	12148
1320	1776
705	205
2656	17047
1445	9818
2740	17826
3448	21767
3153	6686
1850	12327
520	3787
1386	9480
1318	8908
601	4318
581	4197
2163	14307
2181	14404
3346	21213
1105	7588
141	1294
1850	12328
1914	12815
1954	7194
1983	13377
2845	18414
1257	8564
172	1520
2446	16054
56	555
2276	14957
527	3822
169	1497
2275	14947
1595	10774
562	935
3239	20456
3204	11637
1444	1554
389	3053
712	5070
320	2520
1632	10948
1671	11231
2824	18296
1861	12403
2315	6965
1685	11367
1287	8749
1673	11244
392	3089
1859	614
1451	3625
1182	8068
40	447
1595	10778
3474	21910
2217	14561
1514	10201
39	438
1523	10261
1127	7730
1344	9092
2165	14312
1036	120
3570	22479
2318	12782
472	710
465	294
1204	1841
1710	11467
3044	19387
372	1065
1353	1451
3366	21341
3265	20649
1218	8227
2824	18313
1105	7565
70	656
2303	15210
387	3046
2279	15011
855	1738
2452	16128
2224	14643
54	534
1655	11119
1607	10858
1043	7286
646	4698
2348	3126
1203	8145
2994	1674
3543	22293
2277	496
401	3156
1584	10648
715	4590
1954	716
3294	20911
1248	8522
2796	18158
658	4778
2095	8685
1107	3737
1556	10480
2480	2053
614	4361
1156	7957
1923	12890
3138	147
3276	20744
1060	2301
3136	19893
3182	20051
3278	20778
1403	9596
1695	132
2217	10796
3488	22024
2283	15053
3186	20109
1156	7962
1915	12820
948	6454
2323	15328
685	4950
2378	15602
1080	3743
1946	13075
2310	15249
2653	7943
3573	22493
3444	21702
2091	13978
2258	14864
2836	18392
3300	20944
828	5776
3009	19214
3088	19596
533	3909
971	5055
1567	10551
3037	19356
2731	17762
2036	13675
3225	20373
2341	15410
2626	8222
3369	21361
821	5705
3228	20383
2175	14382
933	493
622	4479
2993	19170
413	3100
3221	311
1775	11779
778	5439
1053	7337
3484	21996
550	804
3514	22167
1124	7700
3369	21357
1584	10654
129	1190
2888	18588
2304	15220
3501	22099
3299	8374
3586	22545
824	5747
1955	11652
3223	599
733	5147
2005	1806
630	4611
1124	7706
2061	13827
2749	17896
293	2310
2468	16199
2632	17192
3357	21290
2004	8766
1923	12910
539	530
46	497
581	4199
2447	16083
20	76
3260	20617
1980	66
996	6873
2305	15234
1450	9846
1312	1564
1644	1692
433	3364
1149	1782
798	5582
1996	13430
2012	13556
269	2098
3021	19289
2777	18049
123	1107
587	4233
513	2167
2044	13712
2491	11180
2519	16534
1879	12532
416	3327
1806	11966
2762	17963
870	4104
1047	7318
366	2908
1421	9745
1627	6513
3233	20430
2757	9916
3161	19956
2276	14979
1700	11433
1915	12817
655	4756
874	6014
3259	20606
1563	10522
70	662
1643	11052
3051	19455
3302	20963
1187	4372
30	202
1783	4243
2457	16150
947	6448
1419	8683
118	1067
1076	7430
3503	22109
1783	11857
619	4423
3590	22591
3196	283
2838	638
1918	12842
2291	15137
3226	20377
1957	13172
1325	8962
1909	3540
1384	1841
2465	16182
3093	19631
1185	43
2516	16515
1333	9002
1722	11529
2145	14208
1835	12187
2476	1674
1466	9896
345	1587
806	5623
3013	19240
624	4490
2351	15478
2569	16850
2163	14301
3096	19650
1405	7367
2897	18648
3420	21559
3543	22289
1238	8442
1864	12433
1912	12792
1964	13228
411	2360
3134	19884
1835	12194
2816	18246
2897	18649
541	316
556	4051
1774	11770
2662	17315
1020	7115
2249	14827
464	3509
1916	11049
754	5292
1594	10766
1060	2318
1666	11185
2728	17726
1598	1597
1831	12156
3580	22534
1080	7458
40	464
628	4550
1833	12163
1020	7127
1977	13327
3014	19249
633	4633
824	1602
348	2770
2062	13834
1963	2877
2931	18853
1632	10946
2025	13619
674	49
702	4990
1304	8799
899	6131
550	908
1003	6957
1588	10706
2418	15881
1958	13204
1810	2257
1223	7398
1038	7236
3103	19682
266	2076
2392	15735
715	5085
2618	3772
3407	5051
2428	15940
2516	519
3278	20776
1875	12506
2229	4054
1483	10051
30	220
2428	15928
3307	3603
301	2380
2972	18980
129	1191
2512	16456
1622	168
2833	18375
2985	19108
1276	2112
1644	11057
2094	43
1238	8446
1419	6810
1932	12982
2280	15019
2291	15127
1851	12342
310	1110
333	2644
357	2849
837	5831
2269	14921
392	3085
1663	1456
3176	20008
808	5640
1996	2504
3576	2970
3405	21503
542	545
59	580
1879	3154
3232	20421
995	6840
1763	11718
1814	12040
1470	9976
2639	17205
3336	7194
2840	1169
2443	6170
1009	7027
1585	10670
2806	18199
2674	269
239	1863
1683	530
3549	22357
2118	1645
577	4167
1941	13044
2113	4054
338	2675
578	4181
2136	14175
2321	9528
1105	7553
1804	11962
22	99
3120	19802
614	80
1628	10937
904	6167
1585	828
3304	1657
404	3167
2015	13563
1764	11726
1238	8431
174	1559
1451	1016
